r,g,b,lang_code,chatgpt_raw,chatgpt_norm,chatgpt_min,gemini_raw,gemini_norm,gemini_min
0,255,38,en,green,green,green,Green,green,green
0,62,255,en,blue,blue,blue,Blue,blue,blue
255,149,0,en,orange,orange,orange,Orange,orange,orange
228,255,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
0,211,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
255,107,0,en,orange,orange,orange,Orange,orange,orange
255,139,0,en,orange,orange,orange,Orange,orange,orange
255,221,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
0,72,255,en,blue,blue,blue,Blue,blue,blue
90,0,255,en,purple,purple,purple,Violet,violet,violet
255,237,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
255,224,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
0,255,252,en,cyan,cyan,cyan,Cyan,cyan,cyan
76,0,255,en,purple,purple,purple,Violet,violet,violet
255,0,193,en,magenta,magenta,magenta,Pink,pink,pink
103,0,255,en,purple,purple,purple,Blue Violet,blue violet,blueviolet
0,255,146,en,green,green,green,Medium spring green,medium spring green,mediumspringgreen
255,0,18,en,red,red,red,Red,red,red
255,103,0,en,orange,orange,orange,Orange,orange,orange
0,115,255,en,blue,blue,blue,Blue,blue,blue
0,255,50,en,green,green,green,Green,green,green
0,255,120,en,green,green,green,Spring green,spring green,springgreen
9,0,255,en,blue,blue,blue,Blue,blue,blue
86,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
25,0,255,en,blue,blue,blue,Blue,blue,blue
134,0,255,en,purple,purple,purple,Purple,purple,purple
88,255,0,en,green,green,green,Lime green,lime green,limegreen
0,180,255,en,cyan,cyan,cyan,Blue,blue,blue
0,255,16,en,green,green,green,Lime green,lime green,limegreen
255,208,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
245,255,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
169,0,255,en,purple,purple,purple,Purple,purple,purple
0,255,239,en,cyan,cyan,cyan,Cyan,cyan,cyan
255,251,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
0,112,255,en,blue,blue,blue,Blue,blue,blue
255,0,189,en,magenta,magenta,magenta,Magenta,magenta,magenta
67,0,255,en,blue,blue,blue,Electric blue,electric blue,electricblue
115,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
233,0,255,en,magenta,magenta,magenta,Magenta,magenta,magenta
255,237,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
0,99,255,en,blue,blue,blue,Blue,blue,blue
96,0,255,en,purple,purple,purple,Violet,violet,violet
0,189,255,en,blue,blue,blue,Cyan,cyan,cyan
0,255,107,en,green,green,green,Spring green,spring green,springgreen
86,255,0,en,green,green,green,Lime green,lime green,limegreen
255,236,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
255,231,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
128,255,0,en,lime green,lime green,limegreen,Lime green,lime green,limegreen
255,0,232,en,magenta,magenta,magenta,Magenta,magenta,magenta
255,0,195,en,magenta,magenta,magenta,Magenta,magenta,magenta
0,255,249,en,cyan,cyan,cyan,Cyan,cyan,cyan
255,28,0,en,red,red,red,Red,red,red
255,45,0,en,orange,orange,orange,Scarlet,scarlet,scarlet
0,255,212,en,cyan,cyan,cyan,Cyan,cyan,cyan
0,75,255,en,blue,blue,blue,Blue,blue,blue
13,255,0,en,green,green,green,Lime green,lime green,limegreen
0,255,253,en,cyan,cyan,cyan,Cyan,cyan,cyan
208,255,0,en,lime,lime,lime,Chartreuse,chartreuse,chartreuse
0,255,181,en,green,green,green,cyan,cyan,cyan
255,62,0,en,orange,orange,orange,Vermilion,vermilion,vermilion
255,0,106,en,pink,pink,pink,Hot pink,hot pink,hotpink
180,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
0,255,135,en,green,green,green,Spring Green,spring green,springgreen
48,255,0,en,green,green,green,Green,green,green
255,0,218,en,magenta,magenta,magenta,Magenta,magenta,magenta
255,0,211,en,magenta,magenta,magenta,Fuchsia,fuchsia,fuchsia
255,105,0,en,orange,orange,orange,Orange,orange,orange
255,57,0,en,orange,orange,orange,OrangeRed,orange red,orangered
255,1,0,en,red,red,red,Red,red,red
57,0,255,en,blue,blue,blue,Blue,blue,blue
155,0,255,en,purple,purple,purple,Purple,purple,purple
255,62,0,en,orange,orange,orange,Red-orange,red-orange,redorange
187,255,0,en,lime,lime,lime,Chartreuse,chartreuse,chartreuse
0,255,43,en,green,green,green,Green,green,green
110,255,0,en,lime green,lime green,limegreen,Lime green,lime green,limegreen
255,0,147,en,magenta,magenta,magenta,Fuchsia,fuchsia,fuchsia
175,0,255,en,purple,purple,purple,Purple,purple,purple
255,0,113,en,pink,pink,pink,Fuchsia,fuchsia,fuchsia
0,2,255,en,blue,blue,blue,Blue,blue,blue
0,171,255,en,blue,blue,blue,Blue,blue,blue
255,0,153,en,magenta,magenta,magenta,Fuchsia,fuchsia,fuchsia
0,255,152,en,green,green,green,Cyan,cyan,cyan
0,255,107,en,green,green,green,Spring green,spring green,springgreen
0,255,165,en,green,green,green,Turquoise,turquoise,turquoise
45,255,0,en,green,green,green,Lime green,lime green,limegreen
255,0,242,en,magenta,magenta,magenta,Magenta,magenta,magenta
0,255,187,en,turquoise,turquoise,turquoise,Cyan,cyan,cyan
255,77,0,en,orange,orange,orange,Orange,orange,orange
142,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
255,0,237,en,magenta,magenta,magenta,Magenta,magenta,magenta
255,25,0,en,red,red,red,Red,red,red
14,0,255,en,blue,blue,blue,Blue,blue,blue
154,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
255,102,0,en,orange,orange,orange,Orange,orange,orange
0,255,107,en,green,green,green,Bright Green,bright green,brightgreen
0,255,144,en,green,green,green,Medium Spring Green,medium spring green,mediumspringgreen
0,255,95,en,green,green,green,Lime green,lime green,limegreen
0,125,255,en,blue,blue,blue,Blue,blue,blue
255,0,164,en,magenta,magenta,magenta,Pink,pink,pink
255,0,201,en,magenta,magenta,magenta,Fuchsia,fuchsia,fuchsia
255,0,63,en,red,red,red,Hot pink,hot pink,hotpink
107,255,0,en,green,green,green,Lime green,lime green,limegreen
254,0,255,en,magenta,magenta,magenta,Magenta,magenta,magenta
255,126,0,en,orange,orange,orange,Orange,orange,orange
0,255,115,en,green,green,green,Spring green,spring green,springgreen
0,255,57,en,green,green,green,Neon green,neon green,neongreen
22,0,255,en,blue,blue,blue,Blue,blue,blue
0,161,255,en,blue,blue,blue,Bright blue,bright blue,brightblue
0,70,255,en,blue,blue,blue,Blue,blue,blue
255,0,176,en,magenta,magenta,magenta,Magenta,magenta,magenta
255,161,0,en,orange,orange,orange,Orange,orange,orange
0,255,185,en,turquoise,turquoise,turquoise,Turquoise,turquoise,turquoise
242,255,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
58,255,0,en,green,green,green,Green,green,green
255,151,0,en,orange,orange,orange,Orange,orange,orange
0,144,255,en,blue,blue,blue,Blue,blue,blue
0,255,221,en,turquoise,turquoise,turquoise,Cyan,cyan,cyan
255,54,0,en,orange,orange,orange,Red-orange,red-orange,redorange
255,74,0,en,orange,orange,orange,Orange,orange,orange
0,255,108,en,green,green,green,Lime,lime,lime
0,205,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
255,0,201,en,magenta,magenta,magenta,Magenta,magenta,magenta
75,0,255,en,purple,purple,purple,Royal Blue,royal blue,royalblue
0,255,13,en,green,green,green,Green,green,green
255,0,172,en,magenta,magenta,magenta,Fuchsia,fuchsia,fuchsia
0,18,255,en,blue,blue,blue,Blue,blue,blue
255,175,0,en,orange,orange,orange,Orange,orange,orange
108,0,255,en,purple,purple,purple,Violet,violet,violet
255,0,141,en,pink,pink,pink,Hot pink,hot pink,hotpink
68,0,255,en,blue,blue,blue,Violet-blue,violet-blue,violetblue
255,0,15,en,red,red,red,Red,red,red
0,255,147,en,green,green,green,Turquoise,turquoise,turquoise
110,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
182,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
255,0,157,en,magenta,magenta,magenta,Fuchsia,fuchsia,fuchsia
255,0,197,en,magenta,magenta,magenta,Magenta,magenta,magenta
222,0,255,en,magenta,magenta,magenta,Magenta,magenta,magenta
255,0,215,en,magenta,magenta,magenta,Magenta,magenta,magenta
0,255,16,en,green,green,green,Green,green,green
255,0,96,en,pink,pink,pink,Hot pink,hot pink,hotpink
255,0,155,en,pink,pink,pink,Pink,pink,pink
1,0,255,en,blue,blue,blue,Blue,blue,blue
0,3,255,en,blue,blue,blue,Blue,blue,blue
155,255,0,en,lime,lime,lime,Lime Green,lime green,limegreen
194,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
255,104,0,en,orange,orange,orange,Orange,orange,orange
67,0,255,en,blue,blue,blue,Electric blue,electric blue,electricblue
210,255,0,en,lime,lime,lime,Chartreuse,chartreuse,chartreuse
0,40,255,en,blue,blue,blue,Blue,blue,blue
0,255,178,en,cyan,cyan,cyan,Cyan,cyan,cyan
139,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
83,0,255,en,purple,purple,purple,Blue-violet,blue-violet,blueviolet
220,255,0,en,lime,lime,lime,Neon yellow,neon yellow,neonyellow
255,0,20,en,red,red,red,Red,red,red
255,0,51,en,red,red,red,Red,red,red
0,100,255,en,blue,blue,blue,Blue,blue,blue
255,240,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
255,0,99,en,pink,pink,pink,Hot pink,hot pink,hotpink
0,255,41,en,green,green,green,Lime green,lime green,limegreen
0,150,255,en,blue,blue,blue,Bright blue,bright blue,brightblue
127,0,255,en,purple,purple,purple,Violet,violet,violet
0,255,12,en,green,green,green,Green,green,green
0,207,255,en,cyan,cyan,cyan,Deep Sky Blue,deep sky blue,deepskyblue
0,116,255,en,blue,blue,blue,Blue,blue,blue
0,158,255,en,blue,blue,blue,Cerulean,cerulean,cerulean
0,255,67,en,green,green,green,Lime green,lime green,limegreen
0,75,255,en,blue,blue,blue,Royal blue,royal blue,royalblue
255,69,0,en,orange,orange,orange,Orange,orange,orange
0,120,255,en,blue,blue,blue,Blue,blue,blue
255,0,135,en,pink,pink,pink,Fuchsia,fuchsia,fuchsia
0,182,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
77,0,255,en,purple,purple,purple,Violet,violet,violet
255,195,0,en,yellow,yellow,yellow,Gold,gold,gold
0,255,163,en,turquoise,turquoise,turquoise,Spring green,spring green,springgreen
126,0,255,en,purple,purple,purple,Purple,purple,purple
180,0,255,en,purple,purple,purple,Purple,purple,purple
36,0,255,en,blue,blue,blue,Blue,blue,blue
255,150,0,en,orange,orange,orange,Orange,orange,orange
0,174,255,en,cyan,cyan,cyan,Bright blue,bright blue,brightblue
173,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
255,0,187,en,magenta,magenta,magenta,Fuchsia,fuchsia,fuchsia
255,78,0,en,orange,orange,orange,Orange,orange,orange
25,255,0,en,green,green,green,Green,green,green
255,59,0,en,orange,orange,orange,International Orange,international orange,internationalorange
255,0,35,en,red,red,red,Red,red,red
0,255,20,en,green,green,green,Lime green,lime green,limegreen
255,212,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
255,91,0,en,orange,orange,orange,Orange,orange,orange
126,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
34,255,0,en,green,green,green,Lime green,lime green,limegreen
255,0,138,en,pink,pink,pink,Hot pink,hot pink,hotpink
0,177,255,en,blue,blue,blue,Sky blue,sky blue,skyblue
0,158,255,en,blue,blue,blue,Blue,blue,blue
255,0,109,en,pink,pink,pink,Fuchsia,fuchsia,fuchsia
198,255,0,en,lime,lime,lime,Chartreuse,chartreuse,chartreuse
255,19,0,en,red,red,red,Red,red,red
0,47,255,en,blue,blue,blue,Blue,blue,blue
0,255,65,en,green,green,green,Green,green,green
255,20,0,en,red,red,red,Red,red,red
255,253,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
233,0,255,en,magenta,magenta,magenta,Magenta,magenta,magenta
255,178,0,en,orange,orange,orange,Orange,orange,orange
255,0,215,en,magenta,magenta,magenta,Fuchsia,fuchsia,fuchsia
255,245,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
192,255,0,en,lime,lime,lime,Chartreuse,chartreuse,chartreuse
113,0,255,en,purple,purple,purple,Purple,purple,purple
0,255,169,en,green,green,green,Aqua,aqua,aqua
0,173,255,en,blue,blue,blue,Blue,blue,blue
255,99,0,en,orange,orange,orange,Orange,orange,orange
0,255,139,en,green,green,green,Spring Green,spring green,springgreen
168,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
255,26,0,en,red,red,red,Red,red,red
163,0,255,en,purple,purple,purple,Purple,purple,purple
255,0,202,en,magenta,magenta,magenta,Fuchsia,fuchsia,fuchsia
0,170,255,en,blue,blue,blue,Bright blue,bright blue,brightblue
255,78,0,en,orange,orange,orange,Orange,orange,orange
255,237,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
255,198,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
255,64,0,en,orange,orange,orange,Orange,orange,orange
223,255,0,en,yellow,yellow,yellow,Neon yellow,neon yellow,neonyellow
0,255,15,en,green,green,green,Lime green,lime green,limegreen
0,108,255,en,blue,blue,blue,Blue,blue,blue
168,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
255,0,162,en,magenta,magenta,magenta,Magenta,magenta,magenta
255,0,175,en,magenta,magenta,magenta,Fuchsia,fuchsia,fuchsia
255,39,0,en,red,red,red,Scarlet,scarlet,scarlet
255,238,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
0,255,195,en,turquoise,turquoise,turquoise,Turquoise,turquoise,turquoise
255,0,201,en,magenta,magenta,magenta,Magenta,magenta,magenta
255,160,0,en,orange,orange,orange,Orange,orange,orange
255,0,189,en,magenta,magenta,magenta,Pink,pink,pink
146,0,255,en,purple,purple,purple,Purple,purple,purple
87,0,255,en,purple,purple,purple,Blue-violet,blue-violet,blueviolet
255,14,0,en,red,red,red,Red,red,red
69,255,0,en,green,green,green,Lime green,lime green,limegreen
229,255,0,en,yellow,yellow,yellow,Neon yellow,neon yellow,neonyellow
255,198,0,en,yellow,yellow,yellow,Gold,gold,gold
0,255,139,en,green,green,green,Spring green,spring green,springgreen
230,0,255,en,magenta,magenta,magenta,Magenta,magenta,magenta
192,255,0,en,lime,lime,lime,Chartreuse,chartreuse,chartreuse
0,255,181,en,turquoise,turquoise,turquoise,Aqua,aqua,aqua
255,16,0,en,red,red,red,Red,red,red
255,7,0,en,red,red,red,Red,red,red
183,0,255,en,purple,purple,purple,Purple,purple,purple
0,255,192,en,turquoise,turquoise,turquoise,Cyan,cyan,cyan
37,255,0,en,green,green,green,Lime green,lime green,limegreen
0,255,130,en,green,green,green,Spring green,spring green,springgreen
0,255,159,en,green,green,green,Spring green,spring green,springgreen
249,0,255,en,magenta,magenta,magenta,Magenta,magenta,magenta
255,0,215,en,magenta,magenta,magenta,Magenta,magenta,magenta
0,105,255,en,blue,blue,blue,Blue,blue,blue
0,255,47,en,green,green,green,Green,green,green
255,0,51,en,red,red,red,Red,red,red
0,28,255,en,blue,blue,blue,Blue,blue,blue
255,0,181,en,magenta,magenta,magenta,Hot pink,hot pink,hotpink
105,255,0,en,green,green,green,Lime green,lime green,limegreen
41,0,255,en,blue,blue,blue,Electric blue,electric blue,electricblue
0,255,40,en,green,green,green,Lime green,lime green,limegreen
5,0,255,en,blue,blue,blue,Blue,blue,blue
0,255,172,en,turquoise,turquoise,turquoise,Cyan,cyan,cyan
0,50,255,en,blue,blue,blue,Blue,blue,blue
255,201,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
255,0,231,en,magenta,magenta,magenta,Magenta,magenta,magenta
255,101,0,en,orange,orange,orange,Orange,orange,orange
255,229,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
0,26,255,en,blue,blue,blue,Blue,blue,blue
0,147,255,en,blue,blue,blue,Bright blue,bright blue,brightblue
234,0,255,en,magenta,magenta,magenta,Magenta,magenta,magenta
0,255,248,en,cyan,cyan,cyan,Cyan,cyan,cyan
255,89,0,en,orange,orange,orange,Orange,orange,orange
0,46,255,en,blue,blue,blue,Blue,blue,blue
0,255,58,en,green,green,green,Green,green,green
255,0,244,en,magenta,magenta,magenta,Magenta,magenta,magenta
255,161,0,en,orange,orange,orange,Orange,orange,orange
85,0,255,en,purple,purple,purple,Violet,violet,violet
255,180,0,en,orange,orange,orange,Orange,orange,orange
0,99,255,en,blue,blue,blue,Blue,blue,blue
255,0,19,en,red,red,red,Red,red,red
96,0,255,en,purple,purple,purple,Violet,violet,violet
255,214,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
33,255,0,en,green,green,green,Lime green,lime green,limegreen
0,255,11,en,green,green,green,Lime green,lime green,limegreen
255,0,238,en,magenta,magenta,magenta,Magenta,magenta,magenta
255,0,108,en,pink,pink,pink,Hot pink,hot pink,hotpink
0,255,136,en,green,green,green,Spring green,spring green,springgreen
11,0,255,en,blue,blue,blue,Blue,blue,blue
0,255,89,en,green,green,green,Green,green,green
255,0,200,en,magenta,magenta,magenta,Fuchsia,fuchsia,fuchsia
255,0,34,en,red,red,red,Red,red,red
17,0,255,en,blue,blue,blue,Blue,blue,blue
255,0,175,en,magenta,magenta,magenta,Magenta,magenta,magenta
0,255,114,en,green,green,green,Spring green,spring green,springgreen
255,252,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
60,0,255,en,blue,blue,blue,Blue,blue,blue
175,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
255,35,0,en,red,red,red,Scarlet,scarlet,scarlet
255,0,190,en,magenta,magenta,magenta,Fuchsia,fuchsia,fuchsia
255,99,0,en,orange,orange,orange,Orange,orange,orange
0,157,255,en,blue,blue,blue,Sky blue,sky blue,skyblue
255,0,125,en,pink,pink,pink,Magenta,magenta,magenta
255,0,233,en,magenta,magenta,magenta,Magenta,magenta,magenta
0,255,144,en,green,green,green,Spring green,spring green,springgreen
0,8,255,en,blue,blue,blue,Blue,blue,blue
0,255,224,en,cyan,cyan,cyan,Cyan,cyan,cyan
255,87,0,en,orange,orange,orange,Orange,orange,orange
0,117,255,en,blue,blue,blue,Azure,azure,azure
255,0,43,en,red,red,red,Red,red,red
53,255,0,en,green,green,green,Lime green,lime green,limegreen
0,204,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
38,255,0,en,green,green,green,Green,green,green
0,255,87,en,green,green,green,Lime Green,lime green,limegreen
255,73,0,en,orange,orange,orange,Orange,orange,orange
0,16,255,en,blue,blue,blue,Blue,blue,blue
86,0,255,en,purple,purple,purple,Violet,violet,violet
242,255,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
24,0,255,en,blue,blue,blue,Blue,blue,blue
0,109,255,en,blue,blue,blue,Blue,blue,blue
0,45,255,en,blue,blue,blue,Blue,blue,blue
20,0,255,en,blue,blue,blue,Blue,blue,blue
155,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
255,5,0,en,red,red,red,Red,red,red
32,0,255,en,blue,blue,blue,Blue,blue,blue
0,242,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
255,0,91,en,pink,pink,pink,Hot pink,hot pink,hotpink
255,197,0,en,orange,orange,orange,Yellow,yellow,yellow
255,223,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
213,0,255,en,magenta,magenta,magenta,Magenta,magenta,magenta
0,255,33,en,green,green,green,Green,green,green
255,41,0,en,red,red,red,Red-orange,red-orange,redorange
0,105,255,en,blue,blue,blue,Blue,blue,blue
223,0,255,en,magenta,magenta,magenta,Magenta,magenta,magenta
82,0,255,en,purple,purple,purple,Violet,violet,violet
0,155,255,en,blue,blue,blue,Blue,blue,blue
125,0,255,en,purple,purple,purple,Purple,purple,purple
255,0,1,en,red,red,red,Red,red,red
0,189,255,en,light blue,light blue,lightblue,Deep Sky Blue,deep sky blue,deepskyblue
0,255,140,en,green,green,green,Spring green,spring green,springgreen
255,197,0,en,yellow,yellow,yellow,Golden yellow,golden yellow,goldenyellow
0,255,240,en,cyan,cyan,cyan,Cyan,cyan,cyan
0,222,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
0,255,151,en,green,green,green,Spring Green,spring green,springgreen
5,255,0,en,green,green,green,Lime,lime,lime
34,0,255,en,blue,blue,blue,Blue,blue,blue
255,229,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
37,0,255,en,blue,blue,blue,Blue,blue,blue
255,95,0,en,orange,orange,orange,Orange,orange,orange
0,74,255,en,blue,blue,blue,Blue,blue,blue
0,187,255,en,blue,blue,blue,Cyan,cyan,cyan
0,255,248,en,cyan,cyan,cyan,Cyan,cyan,cyan
