r,g,b,lang_code,gpt_raw,gpt_norm,gpt_min,gemini_raw,gemini_norm,gemini_min
189,67,183,en,purple,purple,purple,Magenta,magenta,magenta
187,90,44,en,orange,orange,orange,Burnt orange,burnt orange,burntorange
26,61,49,en,dark green,dark green,darkgreen,Forest green,forest green,forestgreen
228,115,11,en,orange,orange,orange,Orange,orange,orange
168,31,54,en,red,red,red,Crimson,crimson,crimson
252,162,155,en,pink,pink,pink,Salmon pink,salmon pink,salmonpink
103,3,109,en,purple,purple,purple,Purple,purple,purple
140,5,196,en,purple,purple,purple,Purple,purple,purple
46,21,106,en,purple,purple,purple,Dark purple,dark purple,darkpurple
13,251,239,en,cyan,cyan,cyan,Cyan,cyan,cyan
4,51,214,en,blue,blue,blue,Blue,blue,blue
158,252,243,en,aqua,aqua,aqua,Aqua,aqua,aqua
99,61,53,en,brown,brown,brown,Chestnut,chestnut,chestnut
234,217,207,en,beige,beige,beige,Blush,blush,blush
51,215,108,en,green,green,green,Green,green,green
157,89,159,en,purple,purple,purple,Purple,purple,purple
236,120,193,en,pink,pink,pink,Pink,pink,pink
223,226,206,en,beige,beige,beige,Pale green,pale green,palegreen
37,173,166,en,turquoise,turquoise,turquoise,Teal,teal,teal
76,57,136,en,purple,purple,purple,Purple,purple,purple
200,245,227,en,mint green,mint green,mintgreen,Mint green,mint green,mintgreen
77,198,190,en,teal,teal,teal,Turquoise,turquoise,turquoise
176,170,172,en,gray,gray,gray,Mauve,mauve,mauve
205,194,197,en,pink,pink,pink,Lavender,lavender,lavender
248,48,173,en,pink,pink,pink,Hot pink,hot pink,hotpink
32,245,59,en,green,green,green,Lime green,lime green,limegreen
92,174,159,en,teal,teal,teal,Teal,teal,teal
211,55,207,en,magenta,magenta,magenta,Magenta,magenta,magenta
45,240,166,en,green,green,green,Turquoise,turquoise,turquoise
142,114,81,en,brown,brown,brown,Umber,umber,umber
91,200,112,en,green,green,green,Kelly green,kelly green,kellygreen
52,48,101,en,purple,purple,purple,Indigo,indigo,indigo
165,80,71,en,brown,brown,brown,Terracotta,terracotta,terracotta
169,171,69,en,olive,olive,olive,Olive green,olive green,olivegreen
162,230,119,en,light green,light green,lightgreen,Lime green,lime green,limegreen
157,106,118,en,pink,pink,pink,Mauve,mauve,mauve
253,170,35,en,orange,orange,orange,Orange,orange,orange
234,3,122,en,magenta,magenta,magenta,Hot Pink,hot pink,hotpink
176,245,130,en,light green,light green,lightgreen,Lime green,lime green,limegreen
95,131,90,en,green,green,green,Olive green,olive green,olivegreen
109,230,216,en,turquoise,turquoise,turquoise,Turquoise,turquoise,turquoise
168,76,191,en,purple,purple,purple,Purple,purple,purple
174,56,46,en,red,red,red,Rust,rust,rust
219,31,200,en,magenta,magenta,magenta,Magenta,magenta,magenta
110,176,201,en,light blue,light blue,lightblue,Sky blue,sky blue,skyblue
254,226,55,en,yellow,yellow,yellow,Yellow,yellow,yellow
189,145,171,en,mauve,mauve,mauve,Mauve,mauve,mauve
251,224,74,en,yellow,yellow,yellow,Yellow,yellow,yellow
40,211,102,en,green,green,green,Emerald green,emerald green,emeraldgreen
41,152,238,en,blue,blue,blue,Dodger Blue,dodger blue,dodgerblue
20,31,23,en,green,green,green,Dark green,dark green,darkgreen
73,73,55,en,olive,olive,olive,Olive green,olive green,olivegreen
63,170,42,en,green,green,green,Green,green,green
210,37,209,en,magenta,magenta,magenta,Magenta,magenta,magenta
146,4,234,en,purple,purple,purple,Purple,purple,purple
111,48,195,en,purple,purple,purple,Purple,purple,purple
15,250,140,en,green,green,green,Spring green,spring green,springgreen
20,166,178,en,teal,teal,teal,Teal,teal,teal
132,9,243,en,purple,purple,purple,Purple,purple,purple
34,139,154,en,teal,teal,teal,Teal,teal,teal
89,196,5,en,green,green,green,Lime green,lime green,limegreen
63,184,126,en,green,green,green,Green,green,green
94,65,237,en,purple,purple,purple,Violet,violet,violet
142,96,202,en,purple,purple,purple,Purple,purple,purple
92,43,23,en,brown,brown,brown,Burnt Sienna,burnt sienna,burntsienna
116,138,255,en,blue,blue,blue,Periwinkle,periwinkle,periwinkle
78,205,158,en,green,green,green,Mint green,mint green,mintgreen
162,198,14,en,yellowgreen,yellow green,yellowgreen,Lime green,lime green,limegreen
58,200,161,en,turquoise,turquoise,turquoise,Teal,teal,teal
226,237,103,en,yellow,yellow,yellow,Chartreuse,chartreuse,chartreuse
112,118,87,en,olive,olive,olive,Olive green,olive green,olivegreen
66,9,100,en,purple,purple,purple,Purple,purple,purple
166,127,218,en,purple,purple,purple,Lavender,lavender,lavender
205,136,83,en,orange,orange,orange,Terracotta,terracotta,terracotta
248,107,209,en,pink,pink,pink,Pink,pink,pink
144,28,233,en,purple,purple,purple,Purple,purple,purple
204,108,233,en,purple,purple,purple,Purple,purple,purple
36,105,184,en,blue,blue,blue,Blue,blue,blue
154,6,177,en,purple,purple,purple,Purple,purple,purple
54,201,149,en,green,green,green,Spring Green,spring green,springgreen
236,210,41,en,yellow,yellow,yellow,Yellow,yellow,yellow
94,14,182,en,purple,purple,purple,Purple,purple,purple
222,198,153,en,beige,beige,beige,Tan,tan,tan
145,188,39,en,green,green,green,Lime green,lime green,limegreen
73,167,185,en,turquoise,turquoise,turquoise,Turquoise,turquoise,turquoise
104,110,108,en,gray,gray,gray,Gray,gray,gray
59,31,237,en,blue,blue,blue,Electric blue,electric blue,electricblue
224,28,130,en,magenta,magenta,magenta,Magenta,magenta,magenta
169,21,16,en,red,red,red,Red,red,red
176,206,37,en,lime green,lime green,limegreen,Lime green,lime green,limegreen
209,71,45,en,orange,orange,orange,Terracotta,terracotta,terracotta
212,13,142,en,magenta,magenta,magenta,Fuchsia,fuchsia,fuchsia
104,223,42,en,green,green,green,Lime green,lime green,limegreen
243,122,157,en,pink,pink,pink,Hot pink,hot pink,hotpink
119,240,18,en,green,green,green,Lime green,lime green,limegreen
111,91,98,en,gray,gray,gray,Plum,plum,plum
163,26,178,en,purple,purple,purple,Purple,purple,purple
159,128,238,en,purple,purple,purple,Lilac,lilac,lilac
100,9,148,en,purple,purple,purple,Purple,purple,purple
225,212,219,en,lavender,lavender,lavender,Lavender,lavender,lavender
227,179,176,en,pink,pink,pink,Pink,pink,pink
87,26,255,en,purple,purple,purple,Violet,violet,violet
162,14,177,en,purple,purple,purple,Purple,purple,purple
246,67,122,en,pink,pink,pink,Hot pink,hot pink,hotpink
82,82,51,en,olive,olive,olive,Olive green,olive green,olivegreen
178,155,232,en,lavender,lavender,lavender,Lavender,lavender,lavender
71,57,44,en,brown,brown,brown,Brown,brown,brown
111,85,101,en,purple,purple,purple,Mauve,mauve,mauve
168,44,239,en,purple,purple,purple,Purple,purple,purple
149,171,159,en,sage,sage,sage,Sage green,sage green,sagegreen
173,126,102,en,brown,brown,brown,Terracotta,terracotta,terracotta
180,58,109,en,magenta,magenta,magenta,Magenta,magenta,magenta
31,209,74,en,green,green,green,Lime green,lime green,limegreen
160,247,37,en,lime,lime,lime,Lime green,lime green,limegreen
197,5,216,en,magenta,magenta,magenta,Magenta,magenta,magenta
207,66,252,en,purple,purple,purple,Purple,purple,purple
104,118,180,en,blue,blue,blue,Periwinkle,periwinkle,periwinkle
187,157,159,en,mauve,mauve,mauve,Dusty Rose,dusty rose,dustyrose
3,118,196,en,blue,blue,blue,Blue,blue,blue
117,109,185,en,purple,purple,purple,Slate blue,slate blue,slateblue
6,7,129,en,blue,blue,blue,Dark blue,dark blue,darkblue
219,70,253,en,purple,purple,purple,Magenta,magenta,magenta
63,197,23,en,green,green,green,Lime green,lime green,limegreen
223,80,152,en,pink,pink,pink,Hot pink,hot pink,hotpink
38,192,135,en,green,green,green,Sea green,sea green,seagreen
214,21,197,en,magenta,magenta,magenta,Magenta,magenta,magenta
128,147,179,en,blue,blue,blue,Steel blue,steel blue,steelblue
185,2,128,en,magenta,magenta,magenta,Magenta,magenta,magenta
56,65,35,en,olive,olive,olive,Olive green,olive green,olivegreen
251,127,145,en,pink,pink,pink,Pink,pink,pink
244,132,208,en,pink,pink,pink,Pink,pink,pink
25,46,22,en,dark green,dark green,darkgreen,Dark green,dark green,darkgreen
15,219,236,en,cyan,cyan,cyan,Cyan,cyan,cyan
67,93,193,en,blue,blue,blue,Royal blue,royal blue,royalblue
154,224,31,en,lime,lime,lime,Lime green,lime green,limegreen
218,92,115,en,pink,pink,pink,Cerise,cerise,cerise
234,242,25,en,yellow,yellow,yellow,Yellow,yellow,yellow
19,170,22,en,green,green,green,Green,green,green
218,56,96,en,pink,pink,pink,Fuchsia,fuchsia,fuchsia
166,207,163,en,light green,light green,lightgreen,Light green,light green,lightgreen
70,178,207,en,cyan,cyan,cyan,Turquoise,turquoise,turquoise
123,204,108,en,green,green,green,Lime green,lime green,limegreen
38,34,46,en,dark purple,dark purple,darkpurple,Dark purple,dark purple,darkpurple
94,30,254,en,purple,purple,purple,Violet,violet,violet
35,101,137,en,blue,blue,blue,Teal,teal,teal
169,46,10,en,orange,orange,orange,Terracotta,terracotta,terracotta
224,178,45,en,yellow,yellow,yellow,Mustard Yellow,mustard yellow,mustardyellow
73,142,128,en,teal,teal,teal,Teal,teal,teal
184,87,220,en,purple,purple,purple,Purple,purple,purple
134,29,118,en,purple,purple,purple,Purple,purple,purple
28,245,127,en,green,green,green,spring green,spring green,springgreen
49,115,144,en,blue,blue,blue,Steel Blue,steel blue,steelblue
59,197,160,en,teal,teal,teal,Teal,teal,teal
232,232,44,en,yellow,yellow,yellow,Lemon yellow,lemon yellow,lemonyellow
171,239,78,en,lime green,lime green,limegreen,Lime green,lime green,limegreen
37,185,6,en,green,green,green,Green,green,green
145,114,247,en,purple,purple,purple,Purple,purple,purple
35,233,196,en,turquoise,turquoise,turquoise,Turquoise,turquoise,turquoise
200,234,28,en,lime,lime,lime,Lime green,lime green,limegreen
118,237,89,en,green,green,green,Lime green,lime green,limegreen
60,178,210,en,blue,blue,blue,Cyan,cyan,cyan
179,255,169,en,light green,light green,lightgreen,Light green,light green,lightgreen
4,197,37,en,green,green,green,Green,green,green
228,211,148,en,beige,beige,beige,Buttermilk,buttermilk,buttermilk
240,254,201,en,light yellow,light yellow,lightyellow,Pale yellow-green,pale yellow-green,paleyellowgreen
152,141,80,en,olive,olive,olive,Olive,olive,olive
138,148,188,en,lavender,lavender,lavender,Periwinkle,periwinkle,periwinkle
104,252,103,en,green,green,green,Lime green,lime green,limegreen
235,88,93,en,red,red,red,Watermelon,watermelon,watermelon
202,98,180,en,pink,pink,pink,Orchid,orchid,orchid
215,186,103,en,goldenrod,goldenrod,goldenrod,Ochre,ochre,ochre
192,196,207,en,gray,gray,gray,Lavender,lavender,lavender
227,130,125,en,salmon,salmon,salmon,Coral,coral,coral
8,55,216,en,blue,blue,blue,Blue,blue,blue
212,244,106,en,light green,light green,lightgreen,Lime green,lime green,limegreen
245,102,210,en,pink,pink,pink,Pink,pink,pink
40,186,175,en,turquoise,turquoise,turquoise,Teal,teal,teal
180,50,77,en,red,red,red,Raspberry,raspberry,raspberry
154,219,88,en,light green,light green,lightgreen,Lime green,lime green,limegreen
163,5,50,en,dark red,dark red,darkred,Crimson,crimson,crimson
231,76,34,en,orange,orange,orange,Vermilion,vermilion,vermilion
86,140,126,en,green,green,green,Teal,teal,teal
159,75,144,en,purple,purple,purple,Orchid,orchid,orchid
98,132,231,en,blue,blue,blue,Cornflower blue,cornflower blue,cornflowerblue
169,5,110,en,magenta,magenta,magenta,Magenta,magenta,magenta
5,154,129,en,turquoise,turquoise,turquoise,Teal,teal,teal
90,194,99,en,green,green,green,Grass green,grass green,grassgreen
244,238,71,en,yellow,yellow,yellow,Bright yellow,bright yellow,brightyellow
132,221,102,en,light green,light green,lightgreen,Lime green,lime green,limegreen
58,6,148,en,purple,purple,purple,Violet,violet,violet
18,44,209,en,blue,blue,blue,Royal Blue,royal blue,royalblue
71,217,202,en,turquoise,turquoise,turquoise,Turquoise,turquoise,turquoise
190,9,37,en,red,red,red,Red,red,red
165,73,170,en,purple,purple,purple,Orchid,orchid,orchid
47,113,215,en,blue,blue,blue,Blue,blue,blue
4,191,60,en,green,green,green,Green,green,green
113,114,214,en,purple,purple,purple,Violet,violet,violet
108,40,151,en,purple,purple,purple,Purple,purple,purple
159,103,40,en,brown,brown,brown,Bronze,bronze,bronze
134,219,235,en,light blue,light blue,lightblue,Sky blue,sky blue,skyblue
161,22,200,en,purple,purple,purple,Violet,violet,violet
59,197,18,en,green,green,green,Lime Green,lime green,limegreen
191,87,131,en,pink,pink,pink,Raspberry,raspberry,raspberry
188,151,164,en,mauve,mauve,mauve,Mauve,mauve,mauve
141,52,113,en,purple,purple,purple,Purple,purple,purple
120,113,73,en,olive,olive,olive,Olive drab,olive drab,olivedrab
168,197,4,en,lime,lime,lime,Lime green,lime green,limegreen
61,99,35,en,green,green,green,Olive green,olive green,olivegreen
192,218,222,en,light blue,light blue,lightblue,Powder blue,powder blue,powderblue
57,14,116,en,purple,purple,purple,Dark purple,dark purple,darkpurple
186,125,96,en,brown,brown,brown,Terracotta,terracotta,terracotta
17,142,213,en,blue,blue,blue,Blue,blue,blue
99,92,232,en,purple,purple,purple,Blue-violet,blue-violet,blueviolet
35,56,47,en,dark green,dark green,darkgreen,Dark Teal,dark teal,darkteal
102,181,202,en,light blue,light blue,lightblue,Sky blue,sky blue,skyblue
191,57,67,en,red,red,red,Brick red,brick red,brickred
83,41,48,en,maroon,maroon,maroon,Maroon,maroon,maroon
193,210,197,en,green,green,green,Sage green,sage green,sagegreen
165,172,55,en,yellow-green,yellow-green,yellowgreen,Olive green,olive green,olivegreen
244,129,95,en,coral,coral,coral,Coral,coral,coral
206,52,3,en,orange,orange,orange,Orange-red,orange-red,orangered
210,122,49,en,orange,orange,orange,Burnt orange,burnt orange,burntorange
17,62,229,en,blue,blue,blue,Blue,blue,blue
141,191,92,en,green,green,green,Apple green,apple green,applegreen
16,191,240,en,cyan,cyan,cyan,Cyan,cyan,cyan
102,233,219,en,turquoise,turquoise,turquoise,Turquoise,turquoise,turquoise
118,55,117,en,purple,purple,purple,Plum,plum,plum
90,214,240,en,cyan,cyan,cyan,Sky blue,sky blue,skyblue
93,140,60,en,green,green,green,Olive green,olive green,olivegreen
42,166,214,en,blue,blue,blue,Dodger Blue,dodger blue,dodgerblue
93,80,206,en,purple,purple,purple,Blue-violet,blue-violet,blueviolet
240,175,94,en,orange,orange,orange,Peach,peach,peach
29,41,58,en,dark blue,dark blue,darkblue,Deep Teal,deep teal,deepteal
152,154,79,en,olive,olive,olive,Olive green,olive green,olivegreen
255,12,172,en,magenta,magenta,magenta,Hot pink,hot pink,hotpink
40,208,14,en,green,green,green,Green,green,green
207,61,227,en,purple,purple,purple,Magenta,magenta,magenta
7,215,217,en,cyan,cyan,cyan,Cyan,cyan,cyan
183,182,181,en,gray,gray,gray,Gray,gray,gray
237,160,27,en,orange,orange,orange,Marigold,marigold,marigold
212,135,221,en,purple,purple,purple,Orchid,orchid,orchid
23,69,223,en,blue,blue,blue,Blue,blue,blue
227,76,90,en,red,red,red,Cerise,cerise,cerise
85,132,77,en,green,green,green,Army green,army green,armygreen
131,13,209,en,purple,purple,purple,Purple,purple,purple
31,191,140,en,green,green,green,Emerald,emerald,emerald
170,21,110,en,magenta,magenta,magenta,Magenta,magenta,magenta
226,68,113,en,pink,pink,pink,Cerise,cerise,cerise
47,117,193,en,blue,blue,blue,Blue,blue,blue
197,55,143,en,magenta,magenta,magenta,Magenta,magenta,magenta
154,33,66,en,maroon,maroon,maroon,Burgundy,burgundy,burgundy
29,211,10,en,green,green,green,Green,green,green
215,10,154,en,magenta,magenta,magenta,Magenta,magenta,magenta
251,66,108,en,pink,pink,pink,Pink,pink,pink
27,252,94,en,green,green,green,Green,green,green
19,54,218,en,blue,blue,blue,Blue,blue,blue
132,52,82,en,maroon,maroon,maroon,Mulberry,mulberry,mulberry
140,170,68,en,green,green,green,Olive green,olive green,olivegreen
169,82,141,en,purple,purple,purple,Mulberry,mulberry,mulberry
239,106,137,en,pink,pink,pink,Pink,pink,pink
156,119,243,en,purple,purple,purple,Lavender,lavender,lavender
251,234,74,en,yellow,yellow,yellow,Bright yellow,bright yellow,brightyellow
140,166,65,en,olive green,olive green,olivegreen,Olive green,olive green,olivegreen
3,125,46,en,green,green,green,Green,green,green
179,188,87,en,green,green,green,Avocado green,avocado green,avocadogreen
95,127,151,en,blue,blue,blue,Slate blue,slate blue,slateblue
205,168,37,en,yellow,yellow,yellow,Goldenrod,goldenrod,goldenrod
172,11,134,en,magenta,magenta,magenta,Magenta,magenta,magenta
200,184,220,en,lavender,lavender,lavender,Lavender,lavender,lavender
217,202,202,en,pink,pink,pink,Dusty pink,dusty pink,dustypink
110,252,120,en,green,green,green,Lime green,lime green,limegreen
79,221,254,en,cyan,cyan,cyan,Cyan,cyan,cyan
252,153,1,en,orange,orange,orange,Orange,orange,orange
38,168,81,en,green,green,green,Green,green,green
221,110,8,en,orange,orange,orange,Orange,orange,orange
104,9,210,en,purple,purple,purple,Purple,purple,purple
1,209,132,en,green,green,green,Spring green,spring green,springgreen
229,107,216,en,pink,pink,pink,Orchid,orchid,orchid
63,186,80,en,green,green,green,Green,green,green
139,71,119,en,purple,purple,purple,Plum,plum,plum
195,125,249,en,purple,purple,purple,Purple,purple,purple
240,93,214,en,pink,pink,pink,Hot Pink,hot pink,hotpink
175,219,54,en,lime green,lime green,limegreen,Lime green,lime green,limegreen
35,180,157,en,turquoise,turquoise,turquoise,Teal,teal,teal
141,183,18,en,green,green,green,Lime green,lime green,limegreen
194,166,109,en,beige,beige,beige,Camel,camel,camel
203,166,93,en,golden yellow,golden yellow,goldenyellow,Camel,camel,camel
228,238,42,en,yellow,yellow,yellow,Fluorescent yellow,fluorescent yellow,fluorescentyellow
6,127,179,en,blue,blue,blue,Cerulean,cerulean,cerulean
226,32,97,en,pink,pink,pink,Fuchsia,fuchsia,fuchsia
153,121,226,en,purple,purple,purple,Lilac,lilac,lilac
14,130,76,en,green,green,green,Emerald green,emerald green,emeraldgreen
