r,g,b,lang_code,chatgpt_raw,chatgpt_norm,chatgpt_min,gemini_raw,gemini_norm,gemini_min
219,255,0,zh,黄绿色,黄绿,黄绿,荧光黄,荧光黄,荧光黄
255,0,208,zh,品红,品红,品红,品红色,品红,品红
109,0,255,zh,紫色,紫,紫,紫色,紫,紫
0,255,25,zh,绿色,绿,绿,绿色,绿,绿
0,117,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,209,zh,洋红,洋红,洋红,品红色,品红,品红
0,34,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,206,0,zh,黄色,黄,黄,黄色,黄,黄
14,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,41,zh,红色,红,红,红色,红,红
132,0,255,zh,紫色,紫,紫,紫色,紫,紫
125,255,0,zh,绿色,绿,绿,柠檬绿,柠檬绿,柠檬绿
101,0,255,zh,紫色,紫,紫,紫色,紫,紫
255,16,0,zh,红色,红,红,红色,红,红
255,235,0,zh,黄色,黄,黄,黄色,黄,黄
0,218,255,zh,青色,青,青,天蓝色,天蓝,天蓝
76,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
0,255,52,zh,绿色,绿,绿,绿色,绿,绿
255,84,0,zh,橙色,橙,橙,橙色,橙,橙
255,61,0,zh,橙色,橙,橙,橘红色,橘红,橘红
255,14,0,zh,红色,红,红,红色,红,红
0,255,155,zh,绿色,绿,绿,青色,青,青
82,0,255,zh,紫色,紫,紫,紫色,紫,紫
0,96,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,176,0,zh,橙色,橙,橙,橙色,橙,橙
152,255,0,zh,黄绿色,黄绿,黄绿,绿色,绿,绿
0,255,174,zh,青绿色,青绿,青绿,青色,青,青
116,0,255,zh,紫色,紫,紫,紫罗兰色,紫罗蓝,紫罗蓝
0,255,218,zh,青绿色,青绿,青绿,青色,青,青
0,90,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
86,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
81,0,255,zh,紫色,紫,紫,蓝色,蓝,蓝
84,255,0,zh,绿色,绿,绿,绿色,绿,绿
175,255,0,zh,荧光绿,荧光绿,荧光绿,柠檬绿,柠檬绿,柠檬绿
0,13,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,79,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,138,0,zh,橙色,橙,橙,橙色,橙,橙
255,211,0,zh,黄色,黄,黄,黄色,黄,黄
111,0,255,zh,紫色,紫,紫,紫色,紫,紫
0,29,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,255,74,zh,绿色,绿,绿,绿色,绿,绿
142,0,255,zh,紫色,紫,紫,紫色,紫,紫
255,0,184,zh,洋红,洋红,洋红,品红色,品红,品红
255,0,36,zh,红色,红,红,红色,红,红
48,255,0,zh,绿色,绿,绿,绿色,绿,绿
0,233,255,zh,青色,青,青,青色,青,青
0,17,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,32,zh,红色,红,红,红色,红,红
255,0,250,zh,品红,品红,品红,洋红色,洋红,洋红
255,86,0,zh,橙色,橙,橙,橙色,橙,橙
28,255,0,zh,绿色,绿,绿,绿色,绿,绿
255,196,0,zh,黄色,黄,黄,金黄色,金黄,金黄
255,40,0,zh,橙色,橙,橙,朱红色,朱红,朱红
43,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
0,199,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,255,129,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
255,191,0,zh,黄色,黄,黄,橙色,橙,橙
255,180,0,zh,橙色,橙,橙,橙色,橙,橙
141,255,0,zh,黄绿色,黄绿,黄绿,柠檬绿,柠檬绿,柠檬绿
0,255,104,zh,绿色,绿,绿,绿色,绿,绿
81,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
0,232,255,zh,青色,青,青,青色,青,青
0,255,208,zh,青绿色,青绿,青绿,青色,青,青
0,150,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,221,zh,品红,品红,品红,洋红色,洋红,洋红
255,0,84,zh,粉红色,粉红,粉红,玫红色,玫瑰,玫瑰
0,255,35,zh,绿色,绿,绿,绿色,绿,绿
0,140,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
145,255,0,zh,亮绿色,亮绿,亮绿,荧光绿,荧光绿,荧光绿
252,255,0,zh,黄色,黄,黄,黄色,黄,黄
0,255,96,zh,绿色,绿,绿,绿色,绿,绿
0,255,188,zh,青绿色,青绿,青绿,青色,青,青
255,0,9,zh,红色,红,红,红色,红,红
0,255,81,zh,绿色,绿,绿,绿色,绿,绿
217,255,0,zh,黄色,黄,黄,荧光黄,荧光黄,荧光黄
0,255,203,zh,青绿色,青绿,青绿,青色,青,青
255,0,192,zh,洋红,洋红,洋红,洋红色,洋红,洋红
0,255,35,zh,绿色,绿,绿,绿色,绿,绿
255,220,0,zh,黄色,黄,黄,黄色,黄,黄
42,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
121,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
134,0,255,zh,紫色,紫,紫,紫色,紫,紫
0,255,123,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
60,0,255,zh,紫色,紫,紫,宝蓝色,宝蓝,宝蓝
0,38,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
116,0,255,zh,紫色,紫,紫,紫色,紫,紫
69,0,255,zh,紫色,紫,紫,蓝色,蓝,蓝
59,255,0,zh,绿色,绿,绿,绿色,绿,绿
252,0,255,zh,洋红,洋红,洋红,品红色,品红,品红
0,255,102,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
0,160,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,255,206,zh,青绿色,青绿,青绿,湖蓝色,湖蓝,湖蓝
0,192,255,zh,浅蓝色,浅蓝,浅蓝,天蓝色,天蓝,天蓝
255,84,0,zh,橙色,橙,橙,橙色,橙,橙
0,255,201,zh,青绿色,青绿,青绿,青色,青,青
110,0,255,zh,紫色,紫,紫,紫色,紫,紫
255,201,0,zh,黄色,黄,黄,黄色,黄,黄
255,39,0,zh,橙色,橙,橙,橘红色,橘红,橘红
0,255,99,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
0,255,166,zh,绿色,绿,绿,青色,青,青
29,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,180,zh,洋红,洋红,洋红,玫红,玫瑰,玫瑰
255,12,0,zh,红色,红,红,红色,红,红
60,0,255,zh,紫色,紫,紫,蓝色,蓝,蓝
202,0,255,zh,紫色,紫,紫,品红色,品红,品红
69,0,255,zh,紫色,紫,紫,蓝色,蓝,蓝
0,154,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,117,0,zh,橙色,橙,橙,橙色,橙,橙
255,136,0,zh,橙色,橙,橙,橙色,橙,橙
255,198,0,zh,黄色,黄,黄,黄色,黄,黄
0,201,255,zh,蓝色,蓝,蓝,天蓝色,天蓝,天蓝
177,0,255,zh,紫色,紫,紫,紫色,紫,紫
194,0,255,zh,紫色,紫,紫,紫色,紫,紫
255,85,0,zh,橙色,橙,橙,橙色,橙,橙
255,19,0,zh,红色,红,红,红色,红,红
222,255,0,zh,黄色,黄,黄,荧光黄,荧光黄,荧光黄
39,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
255,0,135,zh,粉色,粉,粉,洋红色,洋红,洋红
237,0,255,zh,紫色,紫,紫,玫红色,玫瑰,玫瑰
255,4,0,zh,红色,红,红,红色,红,红
255,0,126,zh,洋红,洋红,洋红,桃红色,桃红,桃红
255,104,0,zh,橙色,橙,橙,橙色,橙,橙
203,0,255,zh,紫色,紫,紫,品红色,品红,品红
246,0,255,zh,品红,品红,品红,品红,品红,品红
0,255,60,zh,绿色,绿,绿,绿色,绿,绿
206,255,0,zh,黄色,黄,黄,荧光黄绿,荧光黄绿,荧光黄绿
208,255,0,zh,黄绿色,黄绿,黄绿,荧光绿,荧光绿,荧光绿
185,0,255,zh,紫色,紫,紫,紫色,紫,紫
175,0,255,zh,紫色,紫,紫,紫色,紫,紫
255,217,0,zh,黄色,黄,黄,黄色,黄,黄
255,16,0,zh,红色,红,红,红色,红,红
255,0,116,zh,粉色,粉,粉,玫红色,玫瑰,玫瑰
0,108,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,93,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
141,255,0,zh,亮绿色,亮绿,亮绿,荧光绿,荧光绿,荧光绿
64,255,0,zh,绿色,绿,绿,绿色,绿,绿
119,255,0,zh,亮绿色,亮绿,亮绿,荧光绿,荧光绿,荧光绿
0,19,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,223,zh,品红,品红,品红,品红,品红,品红
255,247,0,zh,黄色,黄,黄,黄色,黄,黄
255,0,235,zh,洋红,洋红,洋红,品红色,品红,品红
255,130,0,zh,橙色,橙,橙,橙色,橙,橙
255,80,0,zh,橙色,橙,橙,橙色,橙,橙
0,251,255,zh,青色,青,青,青色,青,青
255,0,195,zh,洋红,洋红,洋红,洋红色,洋红,洋红
0,255,121,zh,绿色,绿,绿,翠绿色,翠绿,翠绿
255,251,0,zh,黄色,黄,黄,黄色,黄,黄
255,46,0,zh,橙色,橙,橙,朱红色,朱红,朱红
0,165,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
95,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
0,255,61,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
255,0,39,zh,红色,红,红,红色,红,红
0,255,133,zh,绿色,绿,绿,绿色,绿,绿
0,255,198,zh,青绿色,青绿,青绿,青色,青,青
0,255,200,zh,青绿色,青绿,青绿,青色,青,青
0,132,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
186,0,255,zh,紫色,紫,紫,紫色,紫,紫
255,0,68,zh,红色,红,红,品红,品红,品红
42,255,0,zh,绿色,绿,绿,绿色,绿,绿
255,56,0,zh,橙色,橙,橙,橘红色,橘红,橘红
59,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,255,79,zh,绿色,绿,绿,绿色,绿,绿
0,138,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
88,255,0,zh,亮绿色,亮绿,亮绿,荧光绿,荧光绿,荧光绿
255,0,85,zh,粉红色,粉红,粉红,玫红色,玫瑰,玫瑰
0,99,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,56,zh,红色,红,红,玫红色,玫瑰,玫瑰
255,0,144,zh,洋红,洋红,洋红,玫红色,玫瑰,玫瑰
0,255,188,zh,青绿色,青绿,青绿,青色,青,青
134,0,255,zh,紫色,紫,紫,紫色,紫,紫
255,0,36,zh,红色,红,红,红色,红,红
255,0,183,zh,品红,品红,品红,洋红色,洋红,洋红
255,80,0,zh,橙色,橙,橙,橙色,橙,橙
243,255,0,zh,黄色,黄,黄,黄色,黄,黄
0,255,134,zh,绿色,绿,绿,鲜绿色,鲜绿,鲜绿
24,255,0,zh,绿色,绿,绿,绿色,绿,绿
255,0,26,zh,红色,红,红,红色,红,红
0,255,251,zh,青色,青,青,青色,青,青
255,0,35,zh,红色,红,红,红色,红,红
255,96,0,zh,橙色,橙,橙,橙色,橙,橙
0,255,222,zh,青绿色,青绿,青绿,青色,青,青
0,255,28,zh,绿色,绿,绿,绿色,绿,绿
164,0,255,zh,紫色,紫,紫,紫色,紫,紫
255,0,5,zh,红色,红,红,红色,红,红
255,0,52,zh,红色,红,红,洋红色,洋红,洋红
198,255,0,zh,黄绿色,黄绿,黄绿,黄绿色,黄绿,黄绿
84,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
0,255,180,zh,青绿色,青绿,青绿,松石绿,松石绿,松石绿
255,27,0,zh,红色,红,红,红色,红,红
202,0,255,zh,紫色,紫,紫,紫色,紫,紫
255,198,0,zh,黄色,黄,黄,黄色,黄,黄
249,255,0,zh,黄色,黄,黄,黄色,黄,黄
255,0,189,zh,品红,品红,品红,洋红色,洋红,洋红
0,255,191,zh,青绿色,青绿,青绿,青绿色,青绿,青绿
255,176,0,zh,橙色,橙,橙,橙色,橙,橙
177,0,255,zh,紫色,紫,紫,紫色,紫,紫
255,0,54,zh,红色,红,红,红色,红,红
0,83,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
177,0,255,zh,紫色,紫,紫,紫色,紫,紫
0,90,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,104,0,zh,橙色,橙,橙,橙色,橙,橙
0,104,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
33,255,0,zh,绿色,绿,绿,绿色,绿,绿
51,255,0,zh,绿色,绿,绿,绿色,绿,绿
0,64,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,108,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,214,zh,品红,品红,品红,洋红色,洋红,洋红
0,101,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,22,zh,红色,红,红,红色,红,红
157,255,0,zh,黄绿色,黄绿,黄绿,柠檬绿,柠檬绿,柠檬绿
0,47,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
212,255,0,zh,黄绿色,黄绿,黄绿,荧光黄,荧光黄,荧光黄
0,255,11,zh,绿色,绿,绿,绿色,绿,绿
255,190,0,zh,橙色,橙,橙,橙色,橙,橙
20,255,0,zh,绿色,绿,绿,绿色,绿,绿
255,0,87,zh,红色,红,红,玫红色,玫瑰,玫瑰
59,255,0,zh,绿色,绿,绿,绿色,绿,绿
115,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
0,255,250,zh,青色,青,青,青色,青,青
0,76,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,160,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
50,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,53,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,114,zh,粉色,粉,粉,玫红色,玫瑰,玫瑰
0,175,255,zh,蓝色,蓝,蓝,天蓝色,天蓝,天蓝
0,80,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
43,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,65,0,zh,橙色,橙,橙,橘红色,橘红,橘红
0,138,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
82,0,255,zh,紫色,紫,紫,紫色,紫,紫
223,255,0,zh,黄绿色,黄绿,黄绿,柠檬黄,柠檬黄,柠檬黄
0,29,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,150,0,zh,橙色,橙,橙,橙色,橙,橙
255,69,0,zh,橙色,橙,橙,橙色,橙,橙
255,11,0,zh,红色,红,红,红色,红,红
99,0,255,zh,紫色,紫,紫,紫色,紫,紫
247,255,0,zh,黄色,黄,黄,黄色,黄,黄
255,0,164,zh,品红,品红,品红,品红色,品红,品红
0,97,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
62,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
137,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
0,255,171,zh,绿色,绿,绿,青绿色,青绿,青绿
206,255,0,zh,黄绿色,黄绿,黄绿,荧光绿,荧光绿,荧光绿
17,255,0,zh,绿色,绿,绿,绿色,绿,绿
0,208,255,zh,青色,青,青,天蓝色,天蓝,天蓝
21,255,0,zh,绿色,绿,绿,绿色,绿,绿
255,45,0,zh,橙色,橙,橙,橘红色,橘红,橘红
158,0,255,zh,紫色,紫,紫,紫色,紫,紫
255,63,0,zh,橙色,橙,橙,橙色,橙,橙
27,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,169,255,zh,蓝色,蓝,蓝,天蓝色,天蓝,天蓝
218,0,255,zh,紫色,紫,紫,品红,品红,品红
0,76,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,133,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
64,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,171,0,zh,橙色,橙,橙,橙色,橙,橙
255,0,229,zh,洋红,洋红,洋红,洋红色,洋红,洋红
0,255,80,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
0,255,152,zh,绿色,绿,绿,翠绿色,翠绿,翠绿
255,0,116,zh,粉色,粉,粉,玫红色,玫瑰,玫瑰
0,255,102,zh,绿色,绿,绿,绿色,绿,绿
198,255,0,zh,黄绿色,黄绿,黄绿,柠檬绿,柠檬绿,柠檬绿
0,14,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,11,zh,红色,红,红,红色,红,红
60,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,255,161,zh,绿色,绿,绿,翠绿色,翠绿,翠绿
138,0,255,zh,紫色,紫,紫,紫色,紫,紫
89,255,0,zh,绿色,绿,绿,绿色,绿,绿
0,255,104,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
0,55,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,218,0,zh,黄色,黄,黄,黄色,黄,黄
180,255,0,zh,荧光绿,荧光绿,荧光绿,荧光绿,荧光绿,荧光绿
76,255,0,zh,绿色,绿,绿,绿色,绿,绿
255,100,0,zh,橙色,橙,橙,橙色,橙,橙
255,39,0,zh,橙色,橙,橙,橘红色,橘红,橘红
255,0,137,zh,粉色,粉,粉,品红色,品红,品红
146,255,0,zh,荧光绿,荧光绿,荧光绿,荧光绿,荧光绿,荧光绿
0,255,156,zh,绿色,绿,绿,青绿色,青绿,青绿
0,255,150,zh,绿色,绿,绿,青色,青,青
255,0,245,zh,品红,品红,品红,品红色,品红,品红
126,255,0,zh,亮绿色,亮绿,亮绿,荧光绿,荧光绿,荧光绿
255,0,13,zh,红色,红,红,红色,红,红
255,0,255,zh,品红,品红,品红,玫红色,玫瑰,玫瑰
255,230,0,zh,黄色,黄,黄,黄色,黄,黄
42,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
64,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,165,zh,品红,品红,品红,品红,品红,品红
255,0,118,zh,粉色,粉,粉,玫红色,玫瑰,玫瑰
255,82,0,zh,橙色,橙,橙,橙色,橙,橙
217,255,0,zh,荧光黄,荧光黄,荧光黄,荧光黄,荧光黄,荧光黄
0,255,243,zh,青色,青,青,青色,青,青
185,255,0,zh,亮绿色,亮绿,亮绿,荧光绿,荧光绿,荧光绿
0,125,255,zh,蓝色,蓝,蓝,宝蓝色,宝蓝,宝蓝
255,240,0,zh,黄色,黄,黄,黄色,黄,黄
0,255,158,zh,绿色,绿,绿,绿色,绿,绿
8,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,255,70,zh,绿色,绿,绿,绿色,绿,绿
255,75,0,zh,橙色,橙,橙,橙色,橙,橙
157,0,255,zh,紫色,紫,紫,电光紫,电光紫,电光紫
255,165,0,zh,橙色,橙,橙,橙色,橙,橙
255,0,216,zh,品红,品红,品红,品红色,品红,品红
255,0,132,zh,品红,品红,品红,品红色,品红,品红
29,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,253,255,zh,青色,青,青,青色,青,青
164,0,255,zh,紫色,紫,紫,紫色,紫,紫
0,255,67,zh,绿色,绿,绿,绿色,绿,绿
105,0,255,zh,紫色,紫,紫,紫色,紫,紫
183,255,0,zh,荧光绿,荧光绿,荧光绿,荧光绿,荧光绿,荧光绿
255,89,0,zh,橙色,橙,橙,橙色,橙,橙
150,0,255,zh,紫色,紫,紫,紫色,紫,紫
207,0,255,zh,紫色,紫,紫,品红色,品红,品红
124,0,255,zh,紫色,紫,紫,紫色,紫,紫
0,255,229,zh,青绿色,青绿,青绿,青色,青,青
0,160,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,89,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,81,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
233,0,255,zh,品红,品红,品红,品红色,品红,品红
255,0,185,zh,品红,品红,品红,品红色,品红,品红
255,0,46,zh,红色,红,红,红色,红,红
39,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,195,255,zh,蓝色,蓝,蓝,天蓝色,天蓝,天蓝
0,168,255,zh,蓝色,蓝,蓝,天蓝色,天蓝,天蓝
255,0,12,zh,红色,红,红,红色,红,红
22,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
93,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
92,0,255,zh,紫色,紫,紫,紫色,紫,紫
255,109,0,zh,橙色,橙,橙,橙色,橙,橙
255,25,0,zh,红色,红,红,红色,红,红
49,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
154,255,0,zh,荧光绿,荧光绿,荧光绿,荧光绿,荧光绿,荧光绿
246,255,0,zh,黄色,黄,黄,黄色,黄,黄
255,0,174,zh,品红,品红,品红,洋红色,洋红,洋红
255,249,0,zh,黄色,黄,黄,黄色,黄,黄
255,0,237,zh,品红,品红,品红,洋红色,洋红,洋红
255,0,117,zh,粉色,粉,粉,玫红色,玫瑰,玫瑰
0,2,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,149,zh,粉色,粉,粉,玫红色,玫瑰,玫瑰
27,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
79,0,255,zh,紫色,紫,紫,紫色,紫,紫
0,255,91,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
255,84,0,zh,橙色,橙,橙,橙色,橙,橙
255,138,0,zh,橙色,橙,橙,橙色,橙,橙
0,18,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,60,0,zh,橙色,橙,橙,橘红色,橘红,橘红
255,215,0,zh,黄色,黄,黄,黄色,黄,黄
255,0,246,zh,洋红,洋红,洋红,洋红色,洋红,洋红
0,255,107,zh,绿色,绿,绿,绿色,绿,绿
255,55,0,zh,橙色,橙,橙,橘红色,橘红,橘红
0,255,28,zh,绿色,绿,绿,绿色,绿,绿
231,0,255,zh,品红,品红,品红,品红色,品红,品红
0,255,205,zh,青绿色,青绿,青绿,青色,青,青
88,255,0,zh,亮绿色,亮绿,亮绿,荧光绿,荧光绿,荧光绿
255,235,0,zh,黄色,黄,黄,黄色,黄,黄
0,255,234,zh,青色,青,青,青色,青,青
255,64,0,zh,橙色,橙,橙,橘红色,橘红,橘红
0,80,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
68,255,0,zh,绿色,绿,绿,绿色,绿,绿
230,255,0,zh,黄色,黄,黄,黄色,黄,黄
0,255,202,zh,青绿色,青绿,青绿,青绿色,青绿,青绿
199,255,0,zh,荧光黄,荧光黄,荧光黄,荧光绿,荧光绿,荧光绿
0,255,233,zh,青色,青,青,青色,青,青
255,0,165,zh,洋红,洋红,洋红,品红,品红,品红
255,52,0,zh,橙色,橙,橙,朱红色,朱红,朱红
203,0,255,zh,紫色,紫,紫,紫色,紫,紫
221,0,255,zh,紫色,紫,紫,品红色,品红,品红
0,255,17,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
0,255,101,zh,绿色,绿,绿,绿色,绿,绿
255,97,0,zh,橙色,橙,橙,橙色,橙,橙
0,187,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,44,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,255,153,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
0,197,255,zh,浅蓝色,浅蓝,浅蓝,蓝色,蓝,蓝
255,117,0,zh,橙色,橙,橙,橘色,橘,橘
0,255,252,zh,青色,青,青,青色,青,青
255,0,225,zh,品红,品红,品红,洋红色,洋红,洋红
27,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,113,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
13,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,16,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,253,0,zh,黄色,黄,黄,黄色,黄,黄
0,255,120,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
20,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
168,255,0,zh,黄绿色,黄绿,黄绿,柠檬绿,柠檬绿,柠檬绿
0,160,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,255,68,zh,绿色,绿,绿,绿色,绿,绿
255,0,187,zh,洋红,洋红,洋红,玫红色,玫瑰,玫瑰
0,233,255,zh,青色,青,青,青色,青,青
255,0,25,zh,红色,红,红,红色,红,红
0,82,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,61,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
129,0,255,zh,紫色,紫,紫,紫色,紫,紫
0,255,40,zh,绿色,绿,绿,绿色,绿,绿
2,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,255,67,zh,绿色,绿,绿,绿色,绿,绿
0,45,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,85,zh,红色,红,红,玫红,玫瑰,玫瑰
255,0,56,zh,红色,红,红,玫红色,玫瑰,玫瑰
55,0,255,zh,蓝紫色,蓝紫,蓝紫,蓝色,蓝,蓝
255,218,0,zh,黄色,黄,黄,黄色,黄,黄
121,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
0,255,100,zh,绿色,绿,绿,绿色,绿,绿
134,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
0,218,255,zh,蓝色,蓝,蓝,天蓝色,天蓝,天蓝
0,180,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,29,zh,红色,红,红,红色,红,红
215,0,255,zh,紫色,紫,紫,洋红色,洋红,洋红
255,39,0,zh,红色,红,红,朱红色,朱红,朱红
229,255,0,zh,黄色,黄,黄,黄色,黄,黄
255,0,121,zh,品红,品红,品红,玫红色,玫瑰,玫瑰
200,255,0,zh,黄绿色,黄绿,黄绿,黄绿色,黄绿,黄绿
0,255,59,zh,绿色,绿,绿,绿色,绿,绿
255,0,212,zh,洋红,洋红,洋红,品红,品红,品红
0,255,223,zh,青绿色,青绿,青绿,青色,青,青
255,158,0,zh,橙色,橙,橙,橙色,橙,橙
255,0,21,zh,红色,红,红,红色,红,红
0,255,120,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
255,209,0,zh,黄色,黄,黄,黄色,黄,黄
255,178,0,zh,橙色,橙,橙,橙色,橙,橙
48,255,0,zh,绿色,绿,绿,绿色,绿,绿
255,42,0,zh,红色,红,红,朱红,朱红,朱红
22,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,255,199,zh,青绿色,青绿,青绿,青色,青,青
194,255,0,zh,荧光绿,荧光绿,荧光绿,荧光绿,荧光绿,荧光绿
213,0,255,zh,紫色,紫,紫,紫红色,紫红,紫红
0,34,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
8,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,93,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,154,0,zh,橙色,橙,橙,橙色,橙,橙
255,0,243,zh,洋红,洋红,洋红,品红色,品红,品红
0,255,217,zh,青绿色,青绿,青绿,青色,青,青
255,223,0,zh,黄色,黄,黄,黄色,黄,黄
255,0,179,zh,品红,品红,品红,品红色,品红,品红
113,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
255,0,94,zh,粉色,粉,粉,玫红色,玫瑰,玫瑰
121,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
