r,g,b,lang_code,chatgpt,gemini
251,234,28,en,yellow,Yellow
106,82,6,en,brown,Olive
50,69,233,en,blue,Royal Blue
8,205,182,en,turquoise,Teal
45,226,209,en,turquoise,Turquoise
134,232,104,en,light green,Lime green
221,16,1,en,red,Red
92,61,26,en,brown,Brown
21,54,39,en,green,Dark green
149,59,168,en,purple,Purple
245,42,15,en,red,Red
207,58,226,en,purple,Purple
111,187,236,en,light blue,Sky blue
254,220,236,en,pink,Pink
236,212,7,en,yellow,Yellow
224,17,218,en,magenta,Magenta
122,244,192,en,mint green,Mint green
35,154,60,en,green,Green
26,184,37,en,green,Green
173,95,207,en,purple,Purple
162,88,83,en,reddish brown,Terracotta
70,4,117,en,purple,Purple
85,222,24,en,green,Lime green
144,192,133,en,green,Sage green
94,63,131,en,purple,Purple
11,160,153,en,teal,Teal
90,149,167,en,teal,Cadet blue
23,72,149,en,blue,Royal blue
151,57,28,en,brown,Rust
95,89,242,en,blue,Violet
126,236,252,en,cyan,Sky blue
179,133,54,en,mustard,Ochre
23,154,69,en,green,Green
217,108,112,en,salmon,Indian Red
60,18,86,en,purple,Dark purple
24,248,165,en,green,Turquoise
143,175,195,en,blue,Powder blue
170,126,232,en,purple,Purple
51,64,238,en,blue,Royal blue
239,160,151,en,salmon,Coral
15,41,169,en,blue,Blue
66,119,145,en,blue,Cadet blue
70,71,128,en,purple,Indigo
133,188,2,en,green,Lime green
74,210,189,en,turquoise,Turquoise
123,193,196,en,turquoise,Turquoise
98,47,224,en,purple,Purple
4,199,96,en,green,Green
176,115,31,en,orange,Ochre
133,111,59,en,brown,Olive brown
243,9,161,en,magenta,Fuchsia
0,21,118,en,blue,Dark Blue
120,15,207,en,purple,Purple
32,24,12,en,brown,Dark brown
0,168,129,en,teal,Teal
10,99,209,en,blue,Blue
79,232,237,en,cyan,Aqua
128,73,254,en,purple,Violet
216,108,95,en,salmon,Salmon
116,15,47,en,maroon,Burgundy
188,175,12,en,yellow,Mustard
86,98,24,en,olive,Olive green
49,141,178,en,blue,Teal
121,92,137,en,purple,Muted purple
173,161,187,en,lavender,Lavender
199,9,17,en,red,Red
92,73,197,en,purple,Purple
13,197,223,en,cyan,Cyan
112,219,47,en,green,Lime green
137,167,55,en,olive green,Olive green
132,52,171,en,purple,Purple
50,127,119,en,teal,Teal
201,219,207,en,green,Mint green
171,198,213,en,blue,Light blue
206,180,234,en,light purple,Lavender
115,67,70,en,maroon,Burgundy
251,193,186,en,pink,Pink
229,75,183,en,pink,Magenta
209,171,187,en,pink,Mauve
210,156,198,en,pink,Lavender
141,10,17,en,red,Maroon
4,0,170,en,blue,blue
129,110,63,en,olive,Olive drab
35,143,106,en,green,Sea Green
93,61,199,en,purple,Violet
162,185,126,en,light green,Sage green
181,50,134,en,magenta,Fuchsia
232,38,7,en,red,Scarlet
85,248,149,en,green,Mint green
145,200,26,en,green,Lime green
108,35,255,en,purple,Violet
128,153,52,en,olive green,Olive green
180,59,161,en,purple,Magenta
249,202,254,en,pink,Lavender
194,149,217,en,purple,Lavender
25,30,47,en,dark blue,Midnight blue
26,104,11,en,green,Forest green
118,234,46,en,lime green,Lime green
25,6,115,en,purple,Indigo
243,24,89,en,pink,Fuchsia
255,173,206,en,pink,Pink
65,222,155,en,green,Mint green
76,96,156,en,blue,Denim blue
208,193,128,en,khaki,Khaki
172,50,61,en,red,Brick red
118,104,94,en,gray,Taupe
138,148,33,en,olive,Olive green
230,107,186,en,pink,Shocking Pink
128,240,77,en,green,Chartreuse
204,221,105,en,yellow-green,Lime green
90,154,234,en,blue,Cornflower blue
142,179,184,en,gray,Slate blue
54,128,182,en,blue,Steel blue
44,36,113,en,purple,Indigo
136,4,134,en,purple,Purple
98,135,77,en,green,Olive green
243,106,251,en,pink,Violet
100,48,106,en,purple,Dark purple
126,235,128,en,green,Lime green
198,28,160,en,magenta,Magenta
240,71,125,en,pink,Cerise
228,55,4,en,orange,Orange
12,103,63,en,green,Dark green
37,5,51,en,purple,Dark purple
125,213,158,en,green,Mint green
83,15,196,en,purple,Purple
123,11,84,en,purple,Plum
54,67,234,en,blue,Royal Blue
121,202,80,en,green,Lime green
133,15,141,en,purple,Purple
77,129,145,en,teal,Teal
227,206,156,en,beige,Beige
112,147,19,en,green,Olive green
4,66,239,en,blue,Blue
78,45,156,en,purple,Purple
47,67,114,en,blue,Deep blue
57,146,162,en,teal,Teal
153,126,250,en,purple,Lavender
131,141,152,en,gray,Blue-gray
168,160,129,en,beige,Olive green
110,111,253,en,blue,Violet
119,2,36,en,maroon,Maroon
101,186,110,en,green,Green
46,107,5,en,green,Green
242,181,7,en,yellow,Amber
203,232,105,en,light green,Lime green
172,115,30,en,orange,Bronze
200,148,184,en,pink,Lilac
59,28,198,en,purple,Blue-purple
245,230,15,en,yellow,Yellow
13,135,240,en,blue,Dodger blue
131,164,149,en,green,Sage green
163,132,117,en,beige,Dusty rose
108,101,97,en,gray,Taupe
253,173,52,en,orange,Orange
126,192,226,en,light blue,Sky blue
25,1,40,en,purple,Dark purple
104,71,158,en,purple,Purple
176,250,148,en,light green,Lime green
251,53,133,en,pink,Pink
76,253,232,en,turquoise,Cyan
36,13,115,en,purple,Purple
174,98,0,en,brown,Burnt orange
33,181,35,en,green,Green
242,91,3,en,orange,Orange
185,108,172,en,purple,Orchid
110,37,3,en,brown,Burnt Umber
115,169,91,en,green,Olive green
162,4,85,en,magenta,Fuchsia
58,92,15,en,green,Dark Green
179,35,230,en,purple,Purple
138,118,247,en,purple,Lavender
24,101,127,en,teal,Petrol blue
1,206,172,en,turquoise,Teal
2,2,111,en,blue,Blue
112,251,243,en,turquoise,Aqua
131,135,112,en,gray,Olive green
61,71,6,en,olive,Olive green
68,143,224,en,blue,Blue
33,114,185,en,blue,Blue
234,158,5,en,orange,Orange
40,149,31,en,green,Kelly green
87,89,238,en,blue,Royal blue
40,4,13,en,dark red,Maroon
191,187,181,en,gray,Greige
227,100,35,en,orange,Orange
44,215,192,en,turquoise,Turquoise
71,227,52,en,green,Lime green
135,192,243,en,light blue,Sky blue
1,36,56,en,teal,Dark Blue
33,39,231,en,blue,Blue
175,184,152,en,sage green,Sage green
128,206,224,en,light blue,Sky blue
65,107,251,en,blue,Royal Blue
183,7,91,en,magenta,Fuchsia
41,57,155,en,blue,Royal blue
150,43,77,en,maroon,Raspberry
115,200,81,en,green,Lime green
239,109,158,en,pink,Pink
87,232,235,en,cyan,Cyan
162,255,31,en,lime,Lime green
67,144,185,en,blue,Steel blue
60,81,75,en,dark green,Hunter Green
8,174,119,en,teal,Emerald
241,217,236,en,pink,Lavender
88,65,219,en,purple,Purple
10,2,17,en,black,Black
10,212,141,en,green,Spring green
249,194,8,en,yellow,Golden yellow
193,135,183,en,purple,Orchid
37,125,46,en,green,Forest green
37,217,168,en,teal,Teal
102,59,218,en,purple,Purple
34,66,155,en,blue,Royal blue
81,59,241,en,blue,Royal Blue
49,218,226,en,cyan,Cyan
126,32,54,en,maroon,Burgundy
10,153,248,en,blue,Azure
66,180,137,en,green,Teal
240,242,123,en,yellow,Yellow
215,183,36,en,yellow,Goldenrod
148,120,202,en,purple,Violet
239,222,104,en,yellow,Light yellow
25,230,231,en,turquoise,Cyan
104,110,112,en,gray,Slate gray
25,128,17,en,green,Green
69,43,1,en,brown,Chocolate
217,253,245,en,mint green,Pale cyan
68,95,17,en,green,Olive green
215,79,174,en,pink,Bright Pink
173,111,141,en,mauve,Mauve
133,83,34,en,brown,Burnt sienna
246,133,51,en,orange,Orange
136,185,153,en,green,Sage green
182,231,48,en,lime,Lime green
229,131,15,en,orange,Orange
75,241,218,en,turquoise,Aqua
241,167,43,en,orange,Goldenrod
57,124,227,en,blue,Royal Blue
21,165,57,en,green,Green
135,42,97,en,magenta,Plum
168,194,125,en,light green,Light green
163,238,252,en,light cyan,Light blue
245,110,94,en,coral,Coral
202,205,237,en,light purple,Lavender
229,79,46,en,orange,Red-orange
39,246,243,en,cyan,Cyan
36,220,113,en,green,Emerald green
100,24,129,en,purple,Purple
82,32,238,en,purple,Violet
207,59,26,en,orange,Terracotta
194,13,96,en,pink,Magenta
231,103,150,en,pink,Hot Pink
249,115,85,en,coral,Coral
156,7,159,en,purple,Purple
180,104,168,en,purple,Purple
191,44,25,en,red,Brick red
171,238,195,en,light green,Mint green
49,15,64,en,purple,Dark purple
144,193,128,en,green,Sage green
141,249,208,en,mint green,Aquamarine
135,176,180,en,teal,Teal
50,41,7,en,olive,Olive drab
63,1,166,en,purple,Purple
246,20,62,en,red,Magenta
28,179,59,en,green,Green
76,171,151,en,teal,Teal
101,186,71,en,green,Lime green
101,197,190,en,turquoise,Turquoise
19,209,75,en,green,Green
64,136,162,en,teal,Steel blue
156,85,3,en,orange,Burnt Orange
161,124,152,en,mauve,Mauve
33,0,19,en,dark purple,Burgundy
215,213,70,en,yellow,Chartreuse
111,2,32,en,maroon,Maroon
30,228,92,en,green,Kelly green
146,117,240,en,purple,Violet
131,253,79,en,green,Lime green
125,69,55,en,brown,Terracotta
155,208,250,en,light blue,Light blue
217,199,127,en,beige,Buff
54,7,127,en,purple,Purple
190,150,44,en,goldenrod,Mustard
167,219,6,en,lime,Chartreuse
56,186,119,en,green,Sea green
161,237,227,en,turquoise,Turquoise
220,196,168,en,beige,Beige
150,154,115,en,olive,Olive green
103,47,195,en,purple,Purple
176,56,177,en,purple,Purple
29,224,166,en,green,Turquoise
50,77,55,en,green,Dark green
92,218,17,en,green,Lime green
227,221,186,en,beige,Parchment
219,242,241,en,light blue,Pale cyan
18,170,59,en,green,Green
71,66,13,en,olive,Dark olive
107,198,166,en,green,Medium aquamarine
79,190,121,en,green,Kelly green
174,199,184,en,green,Sage Green
211,159,237,en,light purple,Lavender
106,177,103,en,green,Green
5,196,3,en,green,Green
59,8,201,en,blue,Violet
27,220,201,en,turquoise,Aqua
28,204,49,en,green,Green
229,152,58,en,orange,Caramel
219,105,158,en,pink,Hot pink
130,133,200,en,lavender,Lavender
147,9,252,en,purple,Purple
55,192,42,en,green,Lime green
195,32,51,en,red,Red
202,43,45,en,red,Red
225,3,43,en,red,Red
163,24,136,en,purple,Magenta
161,249,75,en,light green,Lime green
101,80,153,en,purple,Purple
63,251,51,en,green,Lime green
9,128,210,en,blue,Blue
94,226,49,en,lime green,Lime green
227,254,105,en,lime,Chartreuse
192,78,43,en,orange,Burnt orange
197,192,109,en,khaki,Olive
152,22,40,en,red,Burgundy
174,182,110,en,olive green,Olive green
17,201,11,en,green,Green
21,211,120,en,green,Spring green
177,209,187,en,light green,Mint green
132,83,207,en,purple,Purple
210,52,103,en,pink,Magenta
109,250,81,en,green,Lime green
74,177,130,en,green,Jade
27,170,55,en,green,Kelly green
84,20,216,en,purple,Violet
98,81,149,en,purple,Purple
196,163,230,en,lavender,Lavender
90,239,114,en,green,Lime green
128,0,14,en,red,Maroon
27,92,193,en,blue,Blue
2,93,251,en,blue,Blue
235,146,59,en,orange,Orange
222,246,23,en,yellow,Lime green
0,91,33,en,green,Forest green
38,224,9,en,green,Lime green
21,202,160,en,turquoise,Teal
200,141,35,en,orange,Ochre
37,124,156,en,teal,Teal
85,2,53,en,maroon,Deep purple
177,17,218,en,purple,Purple
181,53,223,en,purple,Purple
134,158,59,en,olive green,Olive green
131,25,196,en,purple,Purple
97,131,219,en,blue,Cornflower blue
226,128,48,en,orange,Orange
135,229,191,en,mint green,Mint green
152,70,102,en,maroon,Plum
227,82,235,en,magenta,Fuchsia
255,64,243,en,magenta,Magenta
238,138,249,en,pink,Orchid
34,143,51,en,green,Green
22,193,77,en,green,Green
220,14,67,en,red,Crimson
53,9,103,en,purple,Purple
163,63,184,en,purple,Purple
218,18,140,en,pink,Fuchsia
60,173,191,en,turquoise,Turquoise
228,50,119,en,pink,Hot pink
160,50,103,en,magenta,Fuchsia
188,252,181,en,light green,Mint green
12,86,55,en,green,Forest green
51,35,19,en,brown,Brown
166,206,97,en,green,Lime green
164,255,61,en,light green,Lime green
252,84,227,en,pink,Pink
148,85,152,en,purple,Purple
236,114,232,en,pink,Orchid
95,17,2,en,maroon,Reddish Brown
239,213,177,en,beige,Peach
7,235,237,en,cyan,Cyan
105,80,15,en,brown,Olive drab
131,1,55,en,maroon,Raspberry
255,100,56,en,orange,Red-orange
17,220,242,en,cyan,Cyan
228,203,172,en,beige,Beige
250,247,120,en,yellow,Yellow
217,152,246,en,lavender,Lavender
42,225,245,en,cyan,Cyan
48,236,131,en,green,Spring green
172,82,167,en,purple,Purple
152,167,2,en,green,Olive
232,253,126,en,yellow,Pale Chartreuse
118,235,20,en,green,Lime green
219,15,68,en,red,Magenta
148,134,229,en,purple,Lavender
234,93,85,en,red,Coral
131,147,145,en,gray,Blue-gray
142,5,213,en,purple,Purple
231,4,248,en,magenta,Magenta
43,49,19,en,dark green,Dark olive green
82,200,55,en,green,Lime green
206,219,169,en,light green,Pistachio
107,117,9,en,olive,Olive green
182,31,49,en,red,Red
85,240,41,en,green,Lime green
186,245,49,en,lime,Lime green
255,130,186,en,pink,Hot pink
161,196,39,en,yellow-green,Lime green
246,221,55,en,yellow,Yellow
97,46,237,en,purple,Violet
194,207,94,en,yellow-green,YellowGreen
103,0,102,en,purple,Purple
177,146,178,en,purple,Lavender
205,55,229,en,purple,Purple
66,198,208,en,turquoise,Turquoise
249,159,204,en,pink,Hot pink
217,119,45,en,orange,Orange
234,173,70,en,orange,Amber
42,45,204,en,blue,Blue
5,106,173,en,blue,Blue
12,36,136,en,blue,Royal Blue
252,60,145,en,pink,Hot Pink
19,188,219,en,cyan,Cyan
121,91,208,en,purple,Violet
5,41,94,en,blue,Dark blue
141,225,178,en,light green,Mint green
133,125,168,en,lavender,Thistle
71,161,58,en,green,Green
19,241,134,en,green,Spring green
180,251,1,en,lime,Lime green
89,104,195,en,blue,Periwinkle
38,101,94,en,teal,Teal
66,138,6,en,green,Kelly green
190,12,228,en,purple,Purple
178,251,200,en,light green,Mint green
149,182,3,en,green,Lime green
117,79,92,en,mauve,Mauve
11,83,104,en,teal,Teal
250,93,105,en,coral,Coral
10,76,92,en,teal,Dark Teal
146,243,112,en,light green,Lime green
10,28,22,en,dark green,Dark Green
183,35,165,en,purple,Magenta
43,129,220,en,blue,Blue
252,111,58,en,orange,Orange
187,37,79,en,red,Raspberry
103,228,82,en,light green,Lime green
117,197,118,en,green,Green
191,173,81,en,goldenrod,Olive Green
85,57,98,en,purple,Purple
47,54,65,en,dark gray,Charcoal blue
151,222,36,en,green,Lime green
40,151,33,en,green,Green
8,170,116,en,green,Jade green
211,117,58,en,orange,Burnt orange
49,59,233,en,blue,Royal Blue
25,190,149,en,teal,Teal
113,166,167,en,teal,Teal
213,163,4,en,gold,Goldenrod
36,5,234,en,blue,Blue
152,99,240,en,purple,Violet
158,93,213,en,purple,Purple
149,244,120,en,light green,Lime green
214,59,44,en,red,Terra cotta
28,249,239,en,cyan,Cyan
251,207,87,en,yellow,Gold
147,3,129,en,purple,Purple
60,196,11,en,green,Lime green
163,104,168,en,purple,Purple
74,187,198,en,turquoise,Turquoise
1,34,138,en,blue,Royal blue
47,246,55,en,green,Lime green
109,86,202,en,purple,Purple
29,17,143,en,purple,Navy blue
66,135,116,en,teal,Teal
28,161,139,en,teal,Teal
147,220,144,en,light green,Light green
122,0,206,en,purple,Purple
238,88,25,en,orange,Orange
141,68,169,en,purple,Purple
215,153,73,en,orange,Ochre
181,166,239,en,lavender,Lavender
56,91,173,en,blue,Blue
227,249,32,en,yellow,Neon yellow
185,1,108,en,magenta,Magenta
162,21,121,en,magenta,Magenta
193,185,87,en,yellow,Olive Green
54,21,129,en,purple,Purple
17,139,125,en,teal,Teal
137,93,224,en,purple,Violet
102,104,177,en,purple,Violet
92,201,87,en,green,Lime green
233,143,232,en,pink,Orchid
220,33,237,en,magenta,Magenta
209,205,70,en,yellow,Yellow-green
11,131,92,en,green,Dark green
43,35,222,en,blue,Royal blue
227,146,12,en,orange,Orange
155,57,190,en,purple,Purple
170,113,41,en,orange,Copper
51,200,178,en,turquoise,Teal
195,178,219,en,lavender,Lavender
202,190,85,en,yellow,Dull yellow
133,212,92,en,green,Lime green
118,106,106,en,gray,Taupe
31,172,101,en,green,Medium Sea Green
175,53,73,en,red,Raspberry
151,195,207,en,light blue,Powder blue
56,208,53,en,green,Lime green
237,61,167,en,pink,Fuchsia
4,163,103,en,green,Kelly green
206,128,193,en,pink,Orchid
236,147,155,en,pink,Pink
47,41,89,en,purple,Indigo
93,155,61,en,green,Moss green
144,32,134,en,purple,Purple
251,232,136,en,yellow,Pale yellow
106,176,135,en,green,Sea green
162,3,159,en,purple,Purple
96,162,128,en,green,Sea green
226,22,249,en,magenta,Magenta
112,81,201,en,purple,Purple
252,187,146,en,peach,Peach
222,149,212,en,pink,Orchid
179,201,222,en,light blue,Light blue
163,246,232,en,mint green,Aqua
172,137,62,en,mustard,Ochre
54,26,40,en,maroon,Dark Plum
147,179,37,en,lime green,Lime green
79,75,190,en,purple,Blue-violet
65,252,55,en,green,Lime green
172,100,25,en,orange,Rust
133,18,110,en,purple,Purple
74,191,73,en,green,Kelly green
162,250,134,en,light green,Lime green
130,213,246,en,light blue,Sky blue
124,209,62,en,green,Lime green
33,242,224,en,turquoise,Cyan
188,173,221,en,lavender,Lavender
243,239,160,en,yellow,Pale yellow
214,163,105,en,tan,Sand
30,129,33,en,green,Green
159,74,23,en,orange,Burnt orange
26,185,137,en,green,Teal
60,51,16,en,brown,Olive green
220,67,177,en,magenta,Magenta
198,239,236,en,light blue,Light blue
111,45,60,en,maroon,Maroon
226,103,177,en,pink,Hot pink
30,110,235,en,blue,Royal blue
159,14,242,en,purple,Purple
70,130,3,en,green,Olive green
239,131,84,en,orange,Terracotta
168,67,49,en,orange,Terracotta
251,186,185,en,pink,Pink
184,79,64,en,red,Terracotta
186,117,137,en,pink,Rose
193,59,173,en,purple,Fuchsia
125,66,98,en,purple,Plum
109,63,251,en,purple,Violet
62,215,132,en,green,Emerald green
225,240,245,en,light blue,Light blue
188,211,26,en,yellow,Lime green
3,229,28,en,green,Green
12,104,238,en,blue,Blue
75,73,0,en,olive,Olive Green
8,135,8,en,green,Green
159,41,120,en,purple,Magenta
34,113,209,en,blue,Blue
180,6,254,en,purple,Purple
224,186,4,en,yellow,Goldenrod
66,159,222,en,blue,Blue
12,183,193,en,turquoise,Teal
155,146,14,en,olive,Olive
49,223,71,en,green,Lime green
246,154,142,en,salmon,Coral
221,10,171,en,magenta,Magenta
19,87,106,en,teal,Dark Teal
38,110,145,en,teal,Steel blue
248,140,207,en,pink,Pink
2,66,87,en,teal,Teal
10,4,100,en,blue,Dark Blue
94,222,76,en,green,Lime green
108,154,168,en,teal,Cadet blue
138,34,187,en,purple,Purple
103,29,235,en,purple,Purple
216,249,114,en,light green,Lime green
66,166,22,en,green,Lime green
204,185,219,en,lavender,Lavender
99,121,90,en,green,Olive Green
158,46,190,en,purple,Purple
129,27,122,en,purple,Purple
115,101,145,en,purple,Purple
99,51,58,en,maroon,Maroon
164,244,124,en,light green,Light green
97,199,242,en,light blue,Sky blue
66,31,105,en,purple,Purple
109,42,248,en,purple,Purple
122,193,248,en,light blue,Sky blue
23,77,14,en,dark green,Dark green
96,210,171,en,mint green,Turquoise
249,161,77,en,orange,Orange
171,147,104,en,beige,Tan
165,174,143,en,sage,Sage green
136,78,244,en,purple,Purple
65,80,113,en,blue,Slate blue
108,47,219,en,purple,Purple
101,226,26,en,green,Lime green
231,65,33,en,orange,Vermilion
159,31,158,en,purple,Purple
33,144,199,en,blue,Blue
82,111,192,en,blue,Cornflower Blue
219,184,4,en,yellow,Gold
147,225,173,en,light green,Mint green
177,104,100,en,pink,Rosewood
211,170,145,en,beige,Rosy brown
117,125,230,en,periwinkle,Periwinkle
39,190,66,en,green,Kelly green
136,47,226,en,purple,Violet
177,216,192,en,light green,Mint green
158,196,146,en,green,Light green
72,251,121,en,green,Lime green
72,103,103,en,teal,Teal
161,111,159,en,purple,Orchid
212,17,167,en,magenta,Magenta
143,242,126,en,light green,Lime green
26,151,236,en,blue,Blue
133,4,255,en,purple,Purple
62,85,43,en,green,Olive green
166,31,63,en,red,Crimson
166,111,255,en,purple,Violet
108,213,16,en,lime green,Lime green
65,39,116,en,purple,Purple
121,0,116,en,purple,Purple
58,110,246,en,blue,Royal Blue
4,76,212,en,blue,Blue
179,35,148,en,magenta,Magenta
55,155,167,en,turquoise,Teal
121,39,85,en,purple,Plum
56,150,208,en,blue,Blue
136,101,168,en,purple,Purple
63,122,212,en,blue,Royal blue
169,89,104,en,mauve,Dusty Rose
39,238,185,en,turquoise,Turquoise
73,58,193,en,purple,Violet
134,111,254,en,purple,Periwinkle
107,74,219,en,purple,Purple
182,72,19,en,orange,Burnt orange
25,9,186,en,blue,Royal Blue
27,244,68,en,green,Green
77,197,220,en,cyan,Cyan
74,231,18,en,green,Lime green
42,6,44,en,purple,Dark Purple
227,245,96,en,yellow,Lime green
65,71,107,en,dark blue,Indigo
113,118,31,en,olive,Olive green
35,14,68,en,purple,Deep purple
69,144,218,en,blue,Cerulean
110,160,103,en,green,Sage green
141,171,202,en,light blue,Cadet blue
131,250,153,en,light green,Mint green
219,154,91,en,orange,Caramel
6,78,46,en,green,Dark green
162,17,214,en,purple,Purple
200,6,86,en,magenta,Magenta
22,51,183,en,blue,Blue
109,133,5,en,green,Olive green
135,235,137,en,light green,Lime green
51,66,0,en,dark olive green,Olive green
216,49,249,en,magenta,Magenta
180,82,44,en,orange,Burnt orange
132,23,123,en,purple,Purple
15,250,155,en,turquoise,Spring green
24,163,97,en,green,Medium green
251,138,146,en,pink,Pink
187,85,102,en,pink,Dusty rose
78,46,35,en,brown,Brown
164,237,60,en,lime,Lime green
27,170,34,en,green,Kelly green
46,111,141,en,teal,Petrol blue
120,167,194,en,blue,Dusty blue
223,242,35,en,yellow,Chartreuse
49,7,160,en,purple,Purple
150,245,4,en,lime,Lime green
232,111,215,en,pink,Orchid
232,66,145,en,pink,Hot pink
197,162,217,en,lavender,Lavender
210,16,122,en,magenta,Magenta
0,128,0,en,green,Green
238,116,30,en,orange,Orange
129,42,185,en,purple,Purple
5,36,222,en,blue,Blue
81,62,122,en,purple,Purple
225,112,178,en,pink,Pink
124,188,108,en,green,Pistachio Green
43,93,100,en,teal,Teal
163,162,114,en,olive,Olive green
54,245,59,en,green,Lime green
207,235,161,en,light green,Pale green
185,28,22,en,red,Red
35,104,175,en,blue,Blue
113,169,9,en,green,Olive green
220,220,144,en,light yellow,Khaki
111,219,67,en,green,Lime green
84,67,82,en,purple,Muted purple
202,20,74,en,red,Fuchsia
215,167,70,en,goldenrod,Ochre
142,140,30,en,olive,Olive
9,245,242,en,cyan,Cyan
115,147,125,en,sage,Sage green
99,227,172,en,green,Mint green
64,117,175,en,blue,Steel blue
1,223,212,en,cyan,Cyan
122,135,75,en,olive green,Olive Green
127,0,141,en,purple,Purple
20,208,231,en,cyan,Cyan
123,92,245,en,purple,Blue Violet
92,16,27,en,dark red,Maroon
238,145,52,en,orange,Orange
216,151,154,en,pink,Dusty rose
36,181,12,en,green,Green
180,35,22,en,red,Russet
162,81,189,en,purple,Violet
206,163,75,en,goldenrod,Mustard
208,76,169,en,magenta,Magenta
205,195,38,en,yellow,Olive
189,16,109,en,magenta,Fuchsia
21,233,32,en,green,Lime green
225,103,81,en,coral,Terracotta
227,211,202,en,beige,Blush pink
146,158,147,en,gray,Sage green
197,44,118,en,magenta,Magenta
229,29,65,en,red,Raspberry
39,8,249,en,blue,Blue
24,216,32,en,green,Green
5,142,192,en,blue,Cerulean
178,22,75,en,red,Cerise
123,145,127,en,green,Grey-green
5,148,226,en,blue,Blue
23,151,11,en,green,Green
133,186,94,en,green,Pea green
135,209,165,en,light green,Mint green
63,168,49,en,green,Green
221,218,104,en,yellow,Chartreuse
124,74,39,en,brown,Sienna
22,27,20,en,black,Black
147,115,2,en,goldenrod,Olive
66,44,192,en,purple,Violet
84,146,216,en,blue,Cornflower Blue
79,240,108,en,green,Lime green
16,62,178,en,blue,Royal blue
101,199,192,en,turquoise,Teal
81,197,112,en,green,Kelly green
70,58,6,en,brown,Dark olive
183,229,76,en,lime green,Lime green
213,49,68,en,red,Crimson
239,40,209,en,magenta,Magenta
145,57,165,en,purple,Purple
184,123,243,en,purple,Violet
215,62,214,en,magenta,Magenta
81,167,166,en,teal,Teal
82,145,145,en,teal,Teal
92,96,12,en,olive,Olive green
34,106,117,en,teal,Teal
166,116,128,en,pink,Dusty Rose
220,190,91,en,golden yellow,Mustard yellow
66,75,67,en,dark gray,Hunter green
40,113,51,en,green,Forest green
233,206,83,en,yellow,Goldenrod
252,188,24,en,orange,Amber
127,226,43,en,green,Lime Green
127,136,217,en,blue,Periwinkle
199,32,135,en,magenta,Magenta
162,76,147,en,purple,Orchid
54,180,63,en,green,Kelly green
72,165,133,en,green,Teal
88,183,6,en,green,Lime green
149,113,88,en,brown,Russet
242,59,112,en,pink,Hot pink
94,214,93,en,green,Lime green
140,56,144,en,purple,Purple
187,96,224,en,purple,Orchid
48,147,92,en,green,Green
29,106,130,en,teal,Petrol blue
188,42,115,en,magenta,Magenta
144,43,178,en,purple,Purple
13,72,111,en,blue,Teal Blue
130,222,174,en,light green,Mint green
171,97,136,en,mauve,Mauve
225,113,132,en,pink,Pink
219,193,239,en,lavender,Lavender
175,177,109,en,olive,Olive green
125,113,14,en,olive,Olive
181,247,152,en,light green,Lime green
226,42,245,en,magenta,Magenta
26,137,43,en,green,Green
191,229,117,en,light green,Tea Green
70,227,252,en,cyan,Cyan
224,188,99,en,goldenrod,Goldenrod
76,138,69,en,green,Forest green
157,224,64,en,light green,Lime green
80,244,14,en,lime,Lime green
104,198,59,en,green,Lime green
249,62,71,en,red,Scarlet
232,168,178,en,pink,Rose
165,197,227,en,light blue,Light blue
222,19,30,en,red,Red
76,42,192,en,purple,Violet
110,188,28,en,green,Lime green
40,108,28,en,green,Forest green
247,18,227,en,magenta,Magenta
218,175,178,en,pink,Dusty pink
97,72,86,en,purple,Plum
44,123,225,en,blue,Blue
168,219,51,en,lime green,Lime green
46,248,125,en,green,Spring Green
55,252,188,en,turquoise,Aqua
68,140,7,en,green,Grass green
252,195,241,en,pink,Pink
138,55,114,en,purple,Plum
137,58,120,en,purple,Purple
24,209,204,en,cyan,Turquoise
19,142,73,en,green,Green
194,240,122,en,light green,Lime green
32,6,234,en,blue,Blue
179,204,199,en,teal,Duck egg blue
255,37,43,en,red,Red
37,249,220,en,turquoise,Turquoise
99,190,180,en,turquoise,Teal
101,205,184,en,turquoise,Turquoise
247,141,24,en,orange,Orange
218,67,42,en,red,Red-orange
179,216,43,en,lime green,Chartreuse
198,86,75,en,red,Terracotta
211,18,18,en,red,Red
135,146,100,en,olive green,Olive green
74,109,72,en,green,Olive green
200,90,224,en,purple,Orchid
43,110,159,en,blue,Steel blue
58,139,240,en,blue,Cornflower blue
244,89,221,en,pink,Pink
189,236,167,en,light green,Mint green
108,213,152,en,green,Mint green
200,104,9,en,orange,Burnt orange
73,209,96,en,green,Lime green
108,68,219,en,purple,Violet
86,184,63,en,green,Lime green
58,238,9,en,green,Lime green
18,188,28,en,green,Green
200,128,114,en,salmon,Terracotta
127,214,128,en,green,Light green
255,199,232,en,pink,Pink
148,5,197,en,purple,Purple
252,214,120,en,yellow,Maize
178,91,142,en,magenta,Fuchsia
81,58,47,en,brown,Dark brown
189,116,73,en,brown,Terracotta
249,235,176,en,pale yellow,Cream
168,153,96,en,khaki,Olive
37,208,252,en,cyan,Cyan
211,187,102,en,beige,Mustard
212,244,54,en,lime,Lime green
94,67,34,en,brown,Chocolate brown
150,170,45,en,olive green,Olive green
64,107,168,en,blue,Royal Blue
113,232,135,en,green,Light green
