r,g,b,lang_code,human
151,6,220,en,purple
213,61,222,en,magenta
159,140,155,en,grey red
171,59,20,en,dark orange
192,56,103,en,dark pink
177,155,28,en,dark yellow
54,125,21,en,green
186,218,64,en,pistachio
69,106,124,en,dark teal
129,230,197,en,teal
24,63,153,en,blue
175,40,47,en,red
190,146,91,en,light brown
235,152,247,en,lavander
71,253,253,en,cyan
175,3,197,en,purple
137,88,227,en,periwinkle
155,61,10,en,brown
255,219,0,en,yellow
255,153,0,en,burnt ochre
255,75,0,en,orange
141,255,0,en,lime
255,0,27,en,red
241,0,255,en,pink
255,144,0,en,ochre
192,255,0,en,lime
255,0,63,en,red
174,0,255,en,purple
255,188,0,en,ochre
255,0,196,en,pink
255,0,156,en,dark rose
255,0,93,en,rose
93,255,0,en,apple green
255,0,227,en,pink
247,255,0,en,lime yellow
255,0,132,en,dark rose
255,111,0,en,dark ochre
136,0,255,en,purple
137,146,114,en,khaki
239,57,34,en,red
239,226,135,en,lemon
94,124,194,en,azure
5,80,186,en,cerulian
108,208,79,en,yellow green
40,228,169,en,mint
227,51,213,en,magenta
23,9,207,en,blue
95,61,201,en,slateblue
246,21,144,en,hot pink
244,144,58,en,tangerine
101,55,192,en,purple
122,38,43,en,brick
121,168,153,en,green
114,235,206,en,green
119,174,106,en,green
192,178,47,en,yellow
201,34,97,en,hot pink
231,143,35,en,orange
4,224,27,en,neon green
51,221,104,en,neon green
50,32,231,en,blue
178,60,211,en,burgandy
27,91,159,en,blue
113,98,27,en,brown
80,51,115,en,purple
228,2,24,en,red
228,118,243,en,pink
178,83,54,en,light brown
154,252,93,en,neon green
224,241,245,en,light blue
186,234,42,en,light green
151,126,234,en,light purple
200,217,114,en,light green
60,152,24,en,green
144,25,133,en,purple
146,247,22,en,lawngreen
198,70,101,en,indianred
174,137,242,en,lilac
43,218,27,en,lime
67,168,236,en,dodgerblue
190,158,103,en,light khaki
68,179,154,en,cyan
8,106,137,en,teal
214,150,160,en,salmon
219,92,197,en,hot pink
235,150,217,en,pink
184,26,54,en,dark red
31,205,238,en,light blue
84,92,59,en,dark green
118,5,197,en,purple
130,209,84,en,light green
255,10,226,en,pink
176,5,117,en,burgandy
39,113,142,en,greenish blue
206,144,73,en,dark yellow
3,130,106,en,green
51,88,245,en,neon blue
8,60,9,en,dark green
137,172,10,en,green yellow
116,135,148,en,stingray
131,99,144,en,lavender
138,12,185,en,blue violet
27,105,31,en,green
189,156,27,en,gold
119,6,79,en,magenta
180,83,4,en,sienna
100,30,30,en,maroon
165,209,96,en,light green
72,40,45,en,oxblood
247,237,86,en,lemon
67,46,162,en,purple
16,27,205,en,cobalt blue
103,143,73,en,grass green
211,67,38,en,burnt orange
100,233,20,en,yellow green
122,181,28,en,greenery
26,172,126,en,green
219,1,124,en,fuchsia
17,92,77,en,forest green
111,251,255,en,sky blue
30,177,176,en,blue green
57,68,148,en,navy
142,96,220,en,purple
203,100,95,en,burnt orange
197,160,11,en,mustard
140,164,222,en,lavender
167,45,177,en,violet
75,194,107,en,green
6,214,73,en,bright green
153,75,98,en,burgundy
105,176,204,en,seafoam
52,92,122,en,navy blue
191,41,101,en,magenta
212,108,71,en,burnt orange
23,253,227,en,cyan
217,193,35,en,mustard yellow
235,230,239,en,light grey
219,136,182,en,pink
207,89,239,en,violet
160,27,19,en,brick red
24,41,221,en,blue
65,244,26,en,lime green
62,185,230,en,teal
127,244,66,en,lime green
105,94,38,en,dark brown
146,122,20,en,tan brown
141,20,81,en,mauve
217,16,26,en,red
134,201,88,en,pea
155,37,38,en,brick red
93,252,131,en,green seafoam
53,172,30,en,pine green
125,200,141,en,blue green
170,7,247,en,violet
160,212,55,en,vomit
120,62,183,en,purple
194,10,244,en,neon lilac
216,148,226,en,lilac
154,137,236,en,pale lilac
8,179,19,en,neon green but not really
116,88,2,en,poop brown
34,123,147,en,pretty pretty seafoam
95,180,106,en,i would let this color step on me
159,104,111,en,yaaaasssss
240,98,119,en,pink but not really
217,110,218,en,bright lilac
41,127,118,en,teal
1,210,20,en,highligher green
105,186,165,en,seafoam
224,91,23,en,orange
47,173,31,en,grass green
229,204,93,en,light yellow
184,254,245,en,bright blue
179,229,39,en,bright green
172,180,116,en,nature
193,184,231,en,lilac
141,22,163,en,purple
210,159,34,en,orange
224,93,127,en,pink
111,223,30,en,green
52,237,217,en,light blue
80,144,252,en,blue
127,118,1,en,dark dirty yellow
194,102,20,en,orange
181,131,242,en,purple
88,98,107,en,grey
237,14,117,en,pink
101,145,144,en,teal
231,10,27,en,red
235,49,185,en,hot purple/pink
255,0,129,en,hot pink
255,0,21,en,red
255,171,0,en,orange
141,0,255,en,purple
255,204,0,en,dirty yellow
94,255,0,en,lime green
193,0,255,en,violet
37,58,151,en,dark blue
228,228,126,en,beige
39,201,13,en,green
35,209,108,en,mint green
226,95,226,en,pink
40,33,233,en,blue
182,187,253,en,lavender
125,65,104,en,dark purple
161,221,69,en,light green
94,180,248,en,light blue
13,47,27,en,very dark green
237,117,178,en,light pink
178,163,5,en,mustard gold
14,247,30,en,neon green
211,71,134,en,magenta
246,117,77,en,salmon orange
43,130,154,en,blueish green
40,83,185,en,royal blue
130,156,247,en,periwinkle
247,235,233,en,light pink ??
231,160,191,en,pink
198,177,191,en,grey pink
56,174,219,en,sky blue with a little bit of green in it
44,138,67,en,dark pine green
206,159,86,en,dark tan
43,168,21,en,artificial barf green
179,182,179,en,metal gray
119,66,193,en,barney purple
241,25,206,en,hot pink
124,19,20,en,maroon
113,230,17,en,neon green
174,220,163,en,mint green
190,33,64,en,dark pink red
103,140,182,en,pastel navy blue
134,161,78,en,army green
144,56,108,en,purple red
183,48,228,en,purple
146,85,74,en,brown
178,130,199,en,purple
50,1,170,en,navy
53,235,141,en,seafoam
255,49,128,en,hot pink
241,173,151,en,salmon
108,162,64,en,green
241,45,191,en,hot pink
22,30,249,en,blue
253,126,212,en,pink
110,132,240,en,periwinkle
68,113,27,en,forest green
14,128,6,en,green
87,60,65,en,dark purple
202,54,112,en,generic pink
13,179,144,en,beautiful
24,226,167,en,bae
63,33,93,en,dark purple so beautiful i might die
156,12,115,en,dull pink
252,19,95,en,neon pink but i's actually really pretty
15,9,231,en,blue
125,17,196,en,lilac mixed wit purple
40,78,219,en,sky blue
173,3,250,en,purple
125,31,176,en,purple
36,219,108,en,green
67,103,250,en,blue
43,170,194,en,blue
194,81,231,en,purple
73,182,117,en,green
176,224,2,en,green/yellow
171,144,114,en,brown/grey
152,177,26,en,green
244,172,18,en,orange
177,64,35,en,brown/red
255,0,182,en,pink
255,0,85,en,salmon pink
255,194,0,en,yellow orange
166,255,0,en,lime green
228,255,0,en,yellow
127,0,255,en,purple
255,0,247,en,darker pink
255,227,0,en,gold
255,0,113,en,fuschia
255,76,0,en,orange red
97,212,181,en,teal
252,45,94,en,red
224,48,147,en,magenta
159,192,181,en,grey
249,201,242,en,light pink
218,15,235,en,purple
101,110,49,en,dark green
30,76,210,en,blue
134,52,151,en,dark purple
152,213,136,en,light green
189,251,215,en,light teal
105,190,209,en,dark cyan
234,0,255,en,purple
255,0,218,en,hot pink
255,0,158,en,hot pink
222,255,0,en,yellow
255,106,0,en,orange
176,255,0,en,lime green
40,63,3,en,dark green
54,93,127,en,muted blue
160,86,19,en,light brown
80,95,235,en,blue
203,248,174,en,light green
178,10,83,en,magenta
85,62,159,en,violet
253,112,88,en,salmon
227,45,39,en,red
18,155,69,en,green
116,100,6,en,dark green
126,184,35,en,green
170,148,180,en,grey purple
58,37,120,en,indigo
144,16,253,en,neon purple
127,221,15,en,citrus green
91,184,238,en,aqua blue
158,208,58,en,barf green
157,200,100,en,succulent
152,52,121,en,berry
9,185,55,en,amazon green
109,224,124,en,mint green
131,24,149,en,barney purple
55,113,48,en,forest green
240,91,235,en,microsoft paint pink
156,106,168,en,greyish purple
134,82,46,en,brown
6,16,19,en,black
108,29,177,en,prune
40,0,252,en,blue
100,120,164,en,slate
67,7,45,en,dark maroon
46,81,66,en,dark dark green
231,10,248,en,bright magenta
134,108,125,en,???? dirty carpet
139,111,219,en,dark periwinkle
248,19,9,en,red red
1,236,252,en,teal
215,180,23,en,mustard
54,197,250,en,dull teal
170,73,28,en,teracota
230,214,222,en,pretty silver
99,255,122,en,green not found in nature
145,188,195,en,blue gray
248,251,36,en,yellow
175,170,117,en,vomit
184,136,13,en,vomit
173,94,252,en,lilac
139,24,86,en,magenta
132,23,192,en,purple
73,252,191,en,seafoam
30,79,128,en,blue
67,194,17,en,bright green
84,19,91,en,plum
80,129,39,en,forest green
103,245,254,en,baby blue
166,230,33,en,yellow green
28,64,200,en,royal blue
175,227,156,en,pastel blue
193,138,89,en,terracota
200,135,139,en,light pink/purple
249,214,110,en,yellow
75,137,205,en,blue
40,72,246,en,blue
35,27,91,en,dark blue
217,118,178,en,pink
62,144,24,en,green
251,111,11,en,orange
125,40,87,en,purple
232,230,33,en,yellow
242,13,218,en,pink
138,82,3,en,brown
193,171,111,en,tan
207,160,60,en,burnt orange
220,3,37,en,red
50,166,87,en,green
151,31,74,en,burgundy
93,8,154,en,purple
54,119,206,en,blue
123,42,25,en,brown
134,245,25,en,green
42,89,124,en,dark blue
158,132,233,en,lavender
224,239,78,en,yellow
254,192,79,en,orange creamsicle
196,197,140,en,sand
36,97,168,en,royal blue
27,6,226,en,cobalt
194,7,71,en,raspberry
141,111,16,en,orangey brown
8,106,226,en,medium blue
56,249,13,en,neon green
218,240,39,en,spongebob
86,26,175,en,deep purple
217,76,248,en,orchid
70,159,180,en,turquoise
220,48,179,en,hot pink
47,104,53,en,kelly green
90,110,3,en,army green
220,136,166,en,baby pink
77,80,204,en,purple blue
174,246,129,en,baby green
37,83,104,en,dark teal
133,81,157,en,plum purple
28,222,230,en,cyan
145,227,16,en,chartreuse green
141,211,156,en,pastel green
214,45,209,en,dark pink
164,198,36,en,barf green
136,170,98,en,leaf green
55,106,174,en,steel blue
168,82,36,en,clay brown
136,125,46,en,camo
19,246,40,en,neon green
99,224,214,en,dull cyah
53,110,231,en,blue
252,201,212,en,dull pink
26,160,54,en,grass green
38,42,249,en,bright blue
255,55,0,en,orange red
255,0,104,en,dark pink
255,233,0,en,banana yellow
247,255,0,en,yellow
255,0,58,en,red
255,137,0,en,orange
255,0,202,en,hot pink
207,18,1,en,elmo red
150,191,112,en,lichen green
122,34,26,en,brick red
31,16,150,en,cobalt blue
110,160,6,en,kermit green
81,174,110,en,dirty teal
221,86,194,en,rosy pink
187,96,8,en,pumpkin pie orange
4,77,51,en,pepe green
203,231,10,en,dijon mustard yellow
231,64,142,en,workout outfit pink
10,116,226,en,dory blue
255,0,63,en,red pink
255,0,226,en,pink purple
130,255,0,en,yellow green
255,140,0,en,orange
255,107,0,en,dark orange
189,0,255,en,purple
195,124,173,en,lavender
11,33,231,en,bright blue
25,170,249,en,sky
189,102,26,en,orage
222,123,125,en,dusty rose
243,238,172,en,yellow
65,201,95,en,pine
237,89,162,en,rose
165,160,118,en,tan
221,28,1,en,firetruck
13,149,152,en,teal
44,62,152,en,dark blue
100,252,122,en,spearmint green
190,124,7,en,rustic orange
37,117,217,en,classic blue
96,80,116,en,pastel purple
69,206,161,en,cyan green
129,185,36,en,halloween costume green
86,160,135,en,gray green
91,13,86,en,eggplant purple
158,9,146,en,dark red purple
68,187,206,en,dark cyan
170,202,239,en,overcast blue
120,109,40,en,poop green
228,151,81,en,fox
150,21,10,en,blood
139,152,43,en,frog
42,141,13,en,kelly green
109,214,220,en,muted aqua
253,146,160,en,coral pink
86,91,46,en,army
17,242,210,en,seafoam
91,115,156,en,corn blue
191,97,26,en,burnt orange
196,134,250,en,pastel purple
239,247,70,en,mustard yellow
111,31,150,en,bright purple
166,140,139,en,pebble grey
246,69,49,en,red orange
83,140,8,en,moss green
53,234,30,en,neon green
114,126,234,en,perriwinkle
233,152,118,en,peach
206,83,69,en,pale red
228,26,223,en,magenta
61,171,1,en,green
213,233,222,en,mint
153,187,201,en,steel blue
11,203,142,en,cyan green
241,21,182,en,neon pink
64,64,51,en,dark grey
177,60,70,en,brick red
101,20,41,en,brown red
211,114,153,en,dull pink
7,100,45,en,dark green
139,235,177,en,dull cyan
235,83,23,en,bright orange
223,134,74,en,dull orange
239,201,14,en,dull yello
255,0,39,en,red
255,160,0,en,orange
255,0,164,en,pink
244,255,0,en,yellow
84,11,209,en,violet
142,122,134,en,taro
27,171,18,en,kermit
43,132,84,en,pepe
12,164,178,en,tuquouise
147,75,130,en,maroon
202,20,78,en,rose
237,16,10,en,firetruck red
214,14,137,en,magenta
175,237,242,en,baby blue
172,193,129,en,vomit
93,40,1,en,hershey chocolate
170,211,240,en,light blue
168,224,19,en,highlighter yellow
26,166,16,en,light green
103,135,20,en,light military green
47,46,180,en,royal blue
95,34,12,en,maroon
195,183,228,en,lavender
14,225,140,en,light teal
63,149,83,en,green
190,51,135,en,pink
139,32,226,en,purple
195,68,23,en,dark orange
195,60,210,en,purple
63,93,147,en,navy blue
165,51,139,en,deep violet
14,209,117,en,mint green
247,233,93,en,yellow
247,42,43,en,red
133,201,143,en,lichen green
168,111,228,en,lilac
191,165,88,en,gold
115,214,252,en,light blue
54,9,214,en,blue
253,59,203,en,pink
27,102,42,en,classic forrest green
6,30,247,en,classic blue
120,67,254,en,super lilac
234,19,133,en,slightly dark hot pink
239,233,82,en,faux yellow
81,243,242,en,bright cyan
198,117,155,en,pastel pink
16,64,87,en,very gray navy blue
251,57,31,en,classic red
10,76,225,en,classic blue
169,124,201,en,pastel violet
60,38,136,en,"dark, dark, dark purple"
243,208,180,en,beige
113,6,23,en,cabernet
191,64,45,en,rust
108,127,136,en,grey
38,249,18,en,neon green
110,252,112,en,pale green
149,202,75,en,moss
189,143,18,en,gold
180,4,81,en,rose
94,74,8,en,brown
140,6,132,en,violet
224,91,236,en,pink
13,177,223,en,twitter bird blue
27,249,218,en,neon turquoise
154,127,246,en,lilac
77,12,122,en,dark violet
209,192,130,en,beach sand
141,0,109,en,scarlet purple
143,123,143,en,cloudy purple
148,246,251,en,sandy island blue
27,220,16,en,bright grass green
58,140,209,en,iris blue
219,11,221,en,neon pink
38,115,116,en,deep ocean blue
255,0,242,en,magenta
139,0,255,en,purple
255,0,132,en,rose
133,255,0,en,lime green
255,0,70,en,red
255,0,167,en,pink
255,74,0,en,red orange
255,189,0,en,orange
242,182,133,en,peach
207,104,204,en,dull pink
194,149,173,en,dull purple
139,40,212,en,royal purple
43,57,120,en,dark blue
48,76,239,en,bright blue
61,153,119,en,dull green
231,230,166,en,peach yellow
60,134,166,en,dark cyan
187,40,27,en,pure red
58,117,114,en,darl cyan and light blue
78,150,239,en,sky blue
136,197,240,en,baby blue
166,21,222,en,neon purple
245,191,44,en,golden yellow
221,110,1,en,orange
75,230,182,en,neon mint
57,37,107,en,indigo
67,2,9,en,chocolate brown
41,104,89,en,teal green
85,32,231,en,bright blue
195,111,220,en,lilac
60,201,109,en,pastel green
225,121,57,en,dirty orange
214,156,193,en,lilac
153,19,195,en,purple
218,234,101,en,sponge yellow
222,238,16,en,lemon yellow
223,78,17,en,bell pepper orange
28,231,43,en,kermit
10,243,121,en,lime cream
94,114,79,en,camo green
248,188,26,en,weak orange
67,27,47,en,dark brown
148,118,198,en,lavender
146,136,228,en,lavender
222,73,191,en,magenta
27,205,112,en,dark green
221,215,54,en,yellow
137,58,225,en,violet
127,223,196,en,teal
116,177,190,en,blue gray
175,23,195,en,purple
18,86,100,en,navy blue
46,229,29,en,green
207,135,5,en,bronze
11,214,238,en,cyan
25,25,115,en,navy blue
27,237,68,en,highlighter green
81,188,188,en,teal
237,26,88,en,vermillion
39,15,166,en,blue
218,197,213,en,pearl white
24,171,135,en,sea foam green
95,243,212,en,aqua
164,180,156,en,tan green
219,182,30,en,construction hat yellow
24,113,205,en,ocean blue
6,160,224,en,turqouise
13,124,21,en,lily pad green
53,213,135,en,teal
154,25,191,en,purple
242,217,8,en,mustard
252,175,50,en,yellow orange
9,163,170,en,ocean water blue
106,121,101,en,swamp
95,77,8,en,mycelia brown
211,146,119,en,beige
178,251,91,en,honeydew
139,252,29,en,neon green
69,35,45,en,browner than brown
222,198,70,en,mustard yellow
36,150,188,en,light blue
154,76,116,en,light purple
226,23,163,en,hot pink
169,89,27,en,bronze
39,237,220,en,light teal
216,167,182,en,light pink
17,101,18,en,dark green
251,251,87,en,yellow
123,101,18,en,dirt browm
188,22,81,en,pink
102,39,99,en,dark purple
167,113,88,en,brown
96,155,44,en,dark green
167,63,191,en,violet
184,18,53,en,light burgandy
121,0,239,en,indgo
199,70,44,en,red
167,95,172,en,pink
29,227,159,en,sea foam green
79,111,239,en,baby blue
230,239,207,en,tan
57,210,24,en,leaf green
223,248,162,en,bannannana
39,47,195,en,blue
175,153,49,en,bronze
184,41,196,en,purple
253,6,152,en,pink
116,16,212,en,violet
19,150,161,en,teal
96,253,188,en,torquise
106,195,151,en,mint teal
68,242,84,en,neon green
180,62,148,en,maganta
191,247,175,en,green milk
254,81,63,en,orange red
200,255,0,en,yellow
255,0,116,en,dark pink
158,0,255,en,purple
144,255,0,en,grass green
255,175,0,en,orange
255,0,152,en,pink
158,251,10,en,lime green
255,232,226,en,pearly white
181,114,92,en,creamie brown
209,17,240,en,bright purple
132,35,7,en,reddish brown
182,64,182,en,dirty purple
55,128,1,en,pepe
246,191,167,en,pearl
254,135,16,en,fire orange
24,187,90,en,lime green
14,148,209,en,darker sky blue
85,13,255,en,indigo
142,245,124,en,mint green
137,189,35,en,chili lime
188,72,224,en,purple
30,246,163,en,spring picnic
204,119,46,en,orange
31,14,237,en,cerulean blue
30,88,147,en,humpback whale
155,205,169,en,egg shell
112,227,46,en,playdough
37,109,62,en,pine green
134,137,38,en,pea soup
31,190,144,en,blue jay egg
38,77,89,en,deep sea blue
111,66,137,en,inigo
97,152,67,en,samock
165,204,0,en,lime green
186,113,138,en,dark pink
196,50,4,en,brick
231,174,243,en,lilac
225,234,175,en,vanilla
