r,g,b,lang_code,human
255,148,0,en,orange
132,0,255,en,purple
252,255,0,en,yellow
255,81,0,en,orangish red
218,0,255,en,light purple
255,0,138,en,magenta
255,0,150,en,magenta
255,165,0,en,yellow gold
255,0,211,en,bright purple
255,0,49,en,red
255,218,0,en,yellow
255,199,0,en,butter yellow
255,0,80,en,watermelon
255,0,47,en,red
186,0,255,en,purple
255,112,0,en,orange
255,54,0,en,red orange
255,0,158,en,hot pink
255,0,113,en,watermelon
149,0,255,en,purple
233,255,0,en,neon yellow
255,137,0,en,orange
255,175,0,en,yellow orange
182,0,255,en,purple
255,177,0,en,gold
255,0,132,en,magenta
255,213,0,en,bright gold
158,0,255,en,purple
63,255,0,en,bright green
164,255,0,en,neon green
255,0,105,en,watermelon
255,0,213,en,magenta
255,0,180,en,hot pink
255,0,252,en,pink
203,255,0,en,neon yellow
222,0,255,en,magenta
255,113,0,en,burnt orange
255,137,0,en,orange
155,255,0,en,lime green
136,0,255,en,purple
255,0,172,en,pink
255,227,0,en,yellow
255,250,0,en,yellow
255,193,0,en,orange
62,255,0,en,lime green
255,0,63,en,red
255,0,4,en,red
225,255,0,en,electric yellow
255,0,89,en,pink
255,161,0,en,orange
215,0,255,en,magenta
255,45,0,en,red
255,0,246,en,pink purple
255,0,181,en,pink
255,0,116,en,dark pink
145,255,0,en,yellow green
254,255,0,en,yellow
229,0,255,en,amethyst
255,104,0,en,dark orange
255,0,162,en,red magenta
255,0,203,en,magenta
255,66,0,en,bittersweet
255,121,0,en,orange
255,204,0,en,mustard
255,0,13,en,red
220,0,255,en,magenta
190,255,0,en,light green
246,255,0,en,yello
148,255,0,en,green
89,255,0,en,green
255,0,157,en,fuschia
255,0,91,en,raspberry
187,255,0,en,chartreuse
255,0,35,en,red
124,255,0,en,light green
255,0,67,en,raspberry
255,194,0,en,gold
15,0,255,en,medium blue
255,0,233,en,magenta
255,0,76,en,red
255,0,210,en,magenta
145,0,255,en,purple
255,0,177,en,magenta
255,114,0,en,orange
255,0,128,en,red
255,179,0,en,mustard
255,20,0,en,red
30,0,255,en,blue
198,0,255,en,magenta
255,119,0,en,orange
255,0,107,en,red
255,235,0,en,yellow
196,0,255,en,purple
255,118,0,en,orange
255,0,94,en,neon salmon
248,0,255,en,lavender pink
255,0,114,en,magenta
255,0,146,en,raspberry
255,141,0,en,orange
253,0,255,en,magenta
255,0,219,en,magenta
200,0,255,en,purple
255,0,61,en,red
255,253,0,en,yellow
255,255,0,en,yellow
115,0,255,en,violet
161,255,0,en,lime green
255,0,49,en,red
74,255,0,en,light green
218,255,0,en,yellow green
255,0,3,en,orange red
255,0,244,en,light magenta
255,0,39,en,red
151,255,0,en,yellow green
255,0,186,en,magenta
255,0,118,en,deep pink
146,0,255,en,purple
126,255,0,en,yellow green
255,206,0,en,gold
255,174,0,en,deep gold
255,224,0,en,dandelion
255,69,0,en,dark orange
255,0,189,en,hot pink
255,135,0,en,orange
255,41,0,en,salmon
255,0,136,en,pink
255,154,0,en,orange
221,0,255,en,purple
255,0,193,en,hot pink
162,255,0,en,neon green
99,255,0,en,green
255,148,0,en,orange
255,0,152,en,hot pink
255,0,82,en,red
174,0,255,en,purple
255,0,214,en,pink
255,205,0,en,yellow
255,0,23,en,scarlette
255,93,0,en,orange
156,0,255,en,purple
201,255,0,en,yellow
255,222,0,en,dark yellow
231,255,0,en,yellow
255,0,71,en,red
38,255,0,en,green
255,88,0,en,orange
255,0,176,en,pink
94,0,255,en,indigo
71,255,0,en,green
255,71,0,en,red orange
224,0,255,en,violet
156,255,0,en,lime green
255,225,0,en,yellow
255,0,41,en,red
255,190,0,en,orange
255,0,126,en,pink
255,0,57,en,red
255,0,100,en,pinkish red
213,0,255,en,purple
255,145,0,en,red orange
255,0,163,en,pink
255,251,0,en,yellow
185,255,0,en,lime
255,0,244,en,pinkish purple
255,177,0,en,orange
255,66,0,en,red orange
255,183,0,en,goldenrod
255,215,0,en,yellow
255,0,170,en,pink
255,0,105,en,deep pink
203,255,0,en,yellow green
255,156,0,en,orange
255,117,0,en,orange red
202,0,255,en,purple
255,0,111,en,fuchsia
255,249,0,en,yellow
255,0,237,en,purplish pink
255,0,141,en,bright pink
255,0,179,en,pink
255,50,0,en,red
255,240,0,en,yellow
255,116,0,en,orange
190,255,0,en,lime green
255,0,250,en,bright pink
255,0,171,en,pink
164,255,0,en,lime green
255,130,0,en,orange
42,0,255,en,blue
255,0,9,en,red
255,197,0,en,mustard
47,255,0,en,lime green
129,0,255,en,blueish purple
255,166,0,en,orange
255,0,54,en,pinkish red
255,124,0,en,orange
205,0,255,en,periwinkle
255,113,0,en,slightly darker orange
232,255,0,en,highlighter yellow
137,0,255,en,blue purple
255,0,187,en,magenta
243,0,255,en,purple
158,255,0,en,yellow green
189,255,0,en,yellow
255,174,0,en,sienna
255,0,71,en,magenta
255,0,125,en,hot pink
255,238,0,en,yellow green
126,255,0,en,yellow
150,0,255,en,purple
255,243,0,en,yellow
255,0,79,en,magenta
255,0,2,en,red
255,201,0,en,goldenrod
255,81,0,en,orange
206,255,0,en,chartreuse
255,0,229,en,fuschia
255,73,0,en,burnt orange
255,185,0,en,mustard
88,0,255,en,dark blue
255,0,39,en,red
255,0,172,en,pink
255,0,104,en,magenta
255,0,119,en,hot pink
255,0,161,en,magenta
255,234,0,en,yellow
255,136,0,en,orange
246,0,255,en,purple
255,0,94,en,dark pink
255,0,176,en,fuschia
255,0,156,en,magenta
255,31,0,en,red
255,0,95,en,hot pink
245,255,0,en,yellow
255,229,0,en,dandelion
148,255,0,en,yellow green
133,255,0,en,lime green
90,0,255,en,blue
255,172,0,en,orange
166,0,255,en,purple
255,0,229,en,magenta
60,255,0,en,green
255,70,0,en,red orange
255,0,238,en,magenta
255,0,137,en,magenta
255,204,0,en,yellow orange
255,0,23,en,bright red
229,255,0,en,greenish yellow
205,0,255,en,purple
255,140,0,en,orange
133,0,255,en,indigo
255,86,0,en,red orange
122,255,0,en,yellowish green
255,0,53,en,red
232,0,255,en,purple
255,0,200,en,magenta
255,171,0,en,yellow orange
60,0,255,en,dark blue
255,0,104,en,hot pink
230,255,0,en,yellow green
255,214,0,en,yellow
214,0,255,en,violet
255,105,0,en,orange
255,0,20,en,red
255,194,0,en,yellow
252,255,0,en,yellow
255,0,116,en,hot pink
226,0,255,en,violet
255,69,0,en,red
255,165,0,en,orange
255,0,61,en,red
128,0,255,en,purple
255,0,186,en,violet
255,0,149,en,hot pink
68,255,0,en,green
142,255,0,en,yellow green
255,139,0,en,orange
255,0,219,en,hot pink
255,249,0,en,yellow
255,0,233,en,magenta
255,115,0,en,orange
255,236,0,en,yellow
103,0,255,en,purple
255,147,0,en,orange
255,0,248,en,magenta
255,0,91,en,pink
119,255,0,en,green
139,255,0,en,green
255,210,0,en,yellow
255,0,50,en,red
255,0,18,en,red
255,85,0,en,red orange
255,0,125,en,pink
209,255,0,en,yellow
255,0,119,en,pink
255,0,194,en,magenta
255,204,0,en,yellow
199,0,255,en,purple
255,0,170,en,magenta
255,142,0,en,orange
255,174,0,en,orange
255,65,0,en,red
255,0,228,en,magenta
143,0,255,en,purple
255,236,0,en,yellow
119,255,0,en,neon green
255,0,96,en,hot pink
202,0,255,en,violet
62,0,255,en,purple
27,255,0,en,lime green
255,73,0,en,orange
255,0,45,en,red
255,0,58,en,pink
255,167,0,en,dark yellow
184,255,0,en,chartreuse
255,0,74,en,watermelon red
255,255,0,en,chrome yellow
255,0,145,en,fuschia
255,51,0,en,orange
219,0,255,en,magenta
255,0,189,en,magenta
176,255,0,en,neon green
255,0,157,en,pink
221,255,0,en,green yellow
252,0,255,en,magenta
255,250,0,en,yellow
171,0,255,en,royal purple
255,0,128,en,fuschia
255,226,0,en,chrome yellow
255,82,0,en,burnt orange
255,184,0,en,gold
255,0,103,en,magenta
121,0,255,en,violet
255,157,0,en,goldenrod
182,255,0,en,chartruse
255,0,147,en,fushia
255,71,0,en,red
177,0,255,en,purple
95,255,0,en,green
255,85,0,en,orange
255,242,0,en,yellow
217,255,0,en,chartreuse
255,0,228,en,magenta
55,0,255,en,cobalt
255,0,43,en,red
255,0,209,en,fuschia
64,255,0,en,apple green
255,140,0,en,orange
255,163,0,en,orange
255,197,0,en,orange
255,254,0,en,yellow
255,0,227,en,fushia
255,0,184,en,fushia
148,0,255,en,purple
255,0,62,en,pink
221,0,255,en,fushia
255,0,85,en,pink
255,0,141,en,pink
198,255,0,en,yellow
255,0,46,en,red
255,223,0,en,saffron yellow
255,0,243,en,magenta
128,0,255,en,purple
255,0,15,en,ref
153,255,0,en,lime green
255,0,173,en,fuschis
103,255,0,en,neon green
255,120,0,en,orange
255,111,0,en,dark orange
255,0,198,en,pink
106,0,255,en,purple
255,134,0,en,orange
173,255,0,en,green
255,0,90,en,pink
95,255,0,en,green
182,0,255,en,purple
192,255,0,en,yellowy green
255,0,248,en,pink
255,0,151,en,pink
255,220,0,en,yellow
255,0,59,en,dark pink
255,21,0,en,red
255,163,0,en,orange
255,0,215,en,pink
255,198,0,en,orangy yellow
255,0,115,en,pink
231,255,0,en,yellow
255,0,27,en,red
255,96,0,en,orange
255,113,0,en,orage
255,143,0,en,medium orange
255,0,255,en,purple pink
255,161,0,en,light orange
255,0,152,en,pink
255,0,139,en,hot pink
255,0,86,en,red
255,0,63,en,hot pink
103,255,0,en,light green
255,226,0,en,yellow
161,0,255,en,purple
255,24,0,en,red
255,196,0,en,gold
255,253,0,en,light yellow
18,255,0,en,light green
255,0,201,en,hot pink
142,255,0,en,lime green
255,0,236,en,purple pink
215,0,255,en,purple
255,0,25,en,red
189,255,0,en,yellow green
255,0,21,en,crimson
255,126,0,en,rust
254,0,255,en,magenta
255,51,0,en,brick red
255,0,67,en,red
213,255,0,en,lime
255,0,238,en,magenta
214,0,255,en,fuschia
132,255,0,en,yellow green
255,237,0,en,yellow
255,0,94,en,rose
255,0,126,en,pink
255,204,0,en,sunflower
136,0,255,en,purple
231,255,0,en,lime
255,165,0,en,sunfllower
255,0,207,en,magenta
255,0,156,en,rose
255,104,0,en,rust
153,255,0,en,lime
222,255,0,en,lime
110,255,0,en,neon
255,0,88,en,pink
255,26,0,en,red
255,0,190,en,pink
255,0,48,en,red
255,0,221,en,pink
255,251,0,en,yellow
255,118,0,en,orange
255,146,0,en,orange
132,0,255,en,purple
249,0,255,en,pink
255,0,124,en,pink
255,183,0,en,orange
170,255,0,en,neon green
255,232,0,en,yellow
255,0,168,en,pink
255,164,0,en,orange
189,0,255,en,purple
255,0,52,en,red
108,255,0,en,light green
255,0,231,en,magenta
255,0,154,en,dark pink
160,0,255,en,dark purple
255,0,48,en,burgundy
191,0,255,en,royal purple
255,184,0,en,tan
255,244,0,en,sand
185,255,0,en,light green
255,0,54,en,red
255,136,0,en,orange
240,0,255,en,magenta
255,12,0,en,light red
183,0,255,en,purple
255,0,102,en,strawberry red
29,255,0,en,lime green
255,187,0,en,dandelion
255,151,0,en,yellow orange
255,0,74,en,stephanie when drunk
124,0,255,en,deep purple
91,255,0,en,lime
255,36,0,en,red
255,0,235,en,semi deep pink
176,255,0,en,vomit green
255,0,191,en,deep pink
248,255,0,en,yellow
255,0,170,en,magenta
255,0,112,en,strawberry red
255,82,0,en,orange
217,255,0,en,neon yellow
255,164,0,en,yellow orange
251,0,255,en,lavendar
255,218,0,en,sunshine yellow
255,0,4,en,red
73,0,255,en,royal blue
226,255,0,en,yellow green
255,92,0,en,red orange
255,221,0,en,gold
255,251,0,en,yellow
255,0,81,en,pink red
255,0,228,en,fuchsia
255,171,0,en,orange
255,0,201,en,hot pink
255,0,109,en,pink
38,255,0,en,green
222,0,255,en,purple
144,255,0,en,green
240,255,0,en,yellow
255,138,0,en,orange
96,0,255,en,purple
112,255,0,en,bright green
255,225,0,en,yellow orange
222,255,0,en,yellow
255,187,0,en,orange
255,156,0,en,orange
173,0,255,en,purple
255,0,143,en,dusky pink
255,0,137,en,pink
255,0,92,en,rose
239,0,255,en,purple
255,0,196,en,magenta
255,115,0,en,red orange
255,0,9,en,red
254,255,0,en,yellow
255,0,52,en,red
147,255,0,en,yellow green
255,69,0,en,red orange
38,255,0,en,green
255,0,255,en,magenta
255,0,67,en,red
255,0,218,en,magenta
255,148,0,en,orange
182,255,0,en,teal
255,0,172,en,pink
255,94,0,en,orange
255,77,0,en,red
196,255,0,en,yellow
110,0,255,en,purple
255,215,0,en,yellow
255,155,0,en,orange
255,0,18,en,red
255,0,206,en,magenta
255,251,0,en,yellow
33,255,0,en,lime green
168,255,0,en,yellow green
255,0,134,en,magenta
255,61,0,en,red
220,0,255,en,purple
255,157,0,en,light orange
205,0,255,en,purple
255,238,0,en,lemon yellow
239,255,0,en,greenish yellow
255,0,177,en,magenta
216,255,0,en,limey yellow
126,0,255,en,purple
255,203,0,en,dark yellow
255,0,38,en,red
255,0,107,en,magenta
255,0,78,en,scarlet
255,112,0,en,dark orange
255,0,235,en,fuscia
79,255,0,en,lime green
255,135,0,en,light orange
255,0,175,en,dark hot pink
255,0,141,en,pink
255,0,7,en,red
216,0,255,en,purple
255,230,0,en,yellow
255,0,170,en,pink
255,157,0,en,orange
217,255,0,en,yellow
255,0,233,en,pink
255,0,99,en,pink
239,255,0,en,yellow
255,0,247,en,pink
255,0,62,en,red
255,127,0,en,orange
112,255,0,en,green
255,203,0,en,yellow
168,255,0,en,green
255,56,0,en,red
255,0,190,en,pink
106,0,255,en,purple
255,99,0,en,orange
255,218,0,en,yellow
99,255,0,en,lime
255,0,188,en,hot pink
255,0,82,en,red
158,0,255,en,purple
207,0,255,en,fuschia
255,0,191,en,pink
255,135,0,en,orange
255,77,0,en,orange
179,0,255,en,purple
255,0,120,en,pink
255,207,0,en,orange
255,0,148,en,pink
144,255,0,en,green
91,0,255,en,blue
199,255,0,en,yellow
255,154,0,en,orange
100,255,0,en,green
255,0,79,en,red
249,255,0,en,yelow
255,0,240,en,pink
255,0,30,en,red
124,0,255,en,blue
255,0,255,en,pink
255,119,0,en,orange
255,0,87,en,red
255,213,0,en,yellow
255,0,183,en,fuchsia
230,0,255,en,reddish violet
255,121,0,en,orange
255,0,139,en,magenta
48,255,0,en,lime green
255,183,0,en,marigold
255,0,239,en,orchid
210,0,255,en,violet
205,255,0,en,neon yellow
108,0,255,en,indigo
255,228,0,en,gold
255,176,0,en,yellow orange
255,0,58,en,red
255,0,162,en,fuchsia
255,0,103,en,dark pink
255,249,0,en,yellow
255,0,34,en,red
255,117,0,en,red orange
154,255,0,en,chartreuse
255,38,0,en,bright red
255,0,111,en,pink
255,0,66,en,red
255,56,0,en,red orange
255,208,0,en,yellow
255,0,123,en,pink
255,170,0,en,orange
107,255,0,en,green
148,255,0,en,light green
255,0,180,en,pink
255,0,170,en,pink
25,255,0,en,green
192,255,0,en,yellow
255,113,0,en,red orange
147,0,255,en,purple
255,134,0,en,orange
255,218,0,en,yellow
17,0,255,en,dark blue
255,0,234,en,very pink
255,0,45,en,red
233,0,255,en,pink
217,0,255,en,purple
241,255,0,en,yellow
255,55,0,en,orange
255,0,51,en,pink
255,198,0,en,yellow
138,255,0,en,green
255,219,0,en,yellow
255,141,0,en,yellow orange
255,97,0,en,orange
115,255,0,en,green
255,0,209,en,fuschia
255,152,0,en,yellow
188,255,0,en,yellow
158,0,255,en,purple
164,0,255,en,purple
56,0,255,en,blue purple
255,0,239,en,pink
255,0,248,en,pink
255,0,102,en,pink
255,114,0,en,bright orange
255,0,90,en,coral
255,0,35,en,bright red
255,150,0,en,burnt orange
255,59,0,en,red
200,0,255,en,purple
255,147,0,en,orange
255,152,0,en,orange
137,255,0,en,yellow green
255,0,161,en,magenta
255,0,115,en,fuscha
147,255,0,en,green
80,0,255,en,blur
148,0,255,en,purple
255,198,0,en,yellow
255,0,147,en,pink
255,35,0,en,red
255,247,0,en,yellow
255,87,0,en,red
255,144,0,en,orange
230,255,0,en,yellow
255,0,253,en,pink
255,234,0,en,yellow
255,0,224,en,pink
255,167,0,en,orange
255,0,205,en,pink
116,255,0,en,green
255,0,117,en,pink
255,0,72,en,red
255,0,2,en,red
255,0,87,en,red
209,0,255,en,purple
255,0,253,en,red violet
255,0,231,en,red violet
255,0,158,en,magenta
186,0,255,en,violet
96,255,0,en,spring green
255,54,0,en,fire engine red
255,0,30,en,fire engine red
255,0,106,en,red
15,255,0,en,green
255,84,0,en,red
255,137,0,en,orange
255,156,0,en,orange
227,255,0,en,yellow
255,189,0,en,orange
14,0,255,en,blue
255,0,200,en,magenta
117,0,255,en,purple
255,0,68,en,red
255,226,0,en,yellow
255,0,141,en,dark pink
136,255,0,en,spring green
255,245,0,en,yellow
255,0,206,en,pink
255,122,0,en,orange
88,255,0,en,line green
255,49,0,en,red orange
255,131,0,en,light orange
72,255,0,en,neon green
255,222,0,en,yellow
86,0,255,en,purple blue
255,0,45,en,red
255,0,169,en,bright pink
255,97,0,en,orange
184,255,0,en,lime green
255,0,233,en,magenta
238,255,0,en,lemon yellow
177,0,255,en,lavender
211,255,0,en,yellow green
255,0,89,en,watermelon
255,164,0,en,light orange
255,0,112,en,rose
255,0,204,en,magenta
255,0,75,en,watermelon
134,0,255,en,purple
255,0,251,en,pink
255,192,0,en,gold
255,44,0,en,red
255,131,0,en,orange
51,0,255,en,blue
255,238,0,en,yellow
107,255,0,en,green
255,0,81,en,magenta
255,0,103,en,hot fuchsia
125,0,255,en,indigo
255,0,48,en,fire engine red
255,223,0,en,school bus yellow
89,0,255,en,royal blue
255,0,136,en,dark pink
255,180,0,en,mustard yellow
173,255,0,en,lime green
255,0,145,en,hot pink
197,255,0,en,tennis ball
246,255,0,en,greenish yellow
255,0,219,en,magenta
255,0,76,en,pinkish red
239,0,255,en,violet
255,63,0,en,orange
255,0,108,en,coral
117,0,255,en,purple
255,0,220,en,pink
255,221,0,en,goldenrod
255,0,177,en,fuscha
255,0,129,en,dark pink
207,0,255,en,magenta
235,0,255,en,fuscha
236,255,0,en,lemon yellow
255,136,0,en,orange
255,185,0,en,yellow orange
95,255,0,en,lime
255,173,0,en,pumpkin
255,0,16,en,red
133,255,0,en,chartruse
255,0,62,en,red orange
255,0,161,en,pink
255,113,0,en,orange
206,255,0,en,lime
255,108,0,en,orange
255,0,204,en,pink
255,0,38,en,red
255,0,158,en,magenta
169,255,0,en,chartreuse
255,239,0,en,yellow
255,0,253,en,violet pink
255,0,128,en,rose
255,0,92,en,red
255,159,0,en,orange
255,139,0,en,orange
174,0,255,en,purple
188,255,0,en,chartreuse
240,255,0,en,lemon yellow
255,48,0,en,red
132,0,255,en,purple
255,0,70,en,red
106,255,0,en,yellow green
255,202,0,en,gold
255,0,212,en,magenta
192,255,0,en,lime green
255,236,0,en,yellow
255,128,0,en,burnt orange
255,93,0,en,orangey red
255,206,0,en,goldenrod
255,0,86,en,fuchsia
188,0,255,en,bright purple
255,180,0,en,orange
110,0,255,en,french blue
255,0,138,en,neon berry
255,0,211,en,fuchsia
255,0,247,en,electric lavendar
159,255,0,en,vivid lime
255,250,0,en,yellow
255,0,149,en,neon berry
84,255,0,en,electric lime
255,0,41,en,red
255,22,0,en,fire engine red
255,0,49,en,lipstick red
255,0,200,en,bright purple
203,0,255,en,violet
105,0,255,en,indigo
255,0,157,en,pink
210,255,0,en,bright green
173,255,0,en,light green
255,97,0,en,orange
255,0,139,en,pink
255,0,39,en,red
255,251,0,en,yellow
255,179,0,en,yellow orange
255,237,0,en,yellow
255,0,192,en,pink
255,206,0,en,dark yellow
85,255,0,en,green
255,0,98,en,dark pink
99,0,255,en,purple
255,215,0,en,yellow
255,0,36,en,red
255,0,255,en,magenta
255,130,0,en,orange
255,252,0,en,yellow
255,131,0,en,orange
255,70,0,en,red orange
255,0,75,en,dark pink
238,0,255,en,purple
255,0,237,en,pink
255,0,19,en,red
255,0,109,en,pink
91,255,0,en,lime green
255,185,0,en,gold
231,0,255,en,purple
255,0,225,en,magenta
218,0,255,en,purple
126,0,255,en,royal
255,0,199,en,magenta
255,0,136,en,pink
255,214,0,en,marigold
255,168,0,en,orange
146,255,0,en,chartreuse
209,255,0,en,yellow green
237,255,0,en,yellow
255,67,0,en,red orange
255,112,0,en,red orange
255,0,49,en,pink red
255,131,0,en,orange
255,0,167,en,fushia
255,0,208,en,fuchsia
207,255,0,en,lime
96,0,255,en,deep periwinkle
255,0,33,en,red
255,192,0,en,goldenrod
80,0,255,en,royal blue
255,179,0,en,orange
255,0,100,en,magenta
177,255,0,en,lime
255,0,211,en,fuchsia
70,255,0,en,neon green
255,250,0,en,yellow
181,0,255,en,purple
255,0,63,en,red
255,241,0,en,golden yellow
255,51,0,en,red
